Phone timestamp;HR [bpm];HRV [ms];
2024-05-17T13:22:06.934;118
2024-05-17T13:22:07.934;119;2,3
2024-05-17T13:22:08.963;119;2,1
2024-05-17T13:22:09.939;120;1,8
2024-05-17T13:22:10.980;120;1,9
2024-05-17T13:22:11.964;119;1,7
2024-05-17T13:22:12.956;120;2,3
2024-05-17T13:22:13.931;121;2,2
2024-05-17T13:22:14.950;121;2,1
2024-05-17T13:22:15.958;121;2,1
2024-05-17T13:22:16.934;120;2,4
2024-05-17T13:22:17.964;119;2,5
2024-05-17T13:22:18.944;118;3,2
2024-05-17T13:22:19.925;116;3,4
2024-05-17T13:22:20.958;115;3,3
2024-05-17T13:22:21.955;114;3,2
2024-05-17T13:22:22.926;114;3,2
2024-05-17T13:22:23.952;114;3,5
2024-05-17T13:22:24.956;115;3,5
2024-05-17T13:22:25.944;116;3,5
2024-05-17T13:22:26.979;118;4,4
2024-05-17T13:22:27.941;120;4,3
2024-05-17T13:22:28.926;120;4,3
2024-05-17T13:22:29.961;120;4,8
2024-05-17T13:22:30.956;118;5,4
2024-05-17T13:22:31.935;115;6,4
2024-05-17T13:22:32.956;112;6,5
2024-05-17T13:22:33.940;111;6,5
2024-05-17T13:22:34.942;111;6,4
2024-05-17T13:22:35.968;113;7,2
2024-05-17T13:22:36.959;114;7,2
2024-05-17T13:22:37.924;116;7,3
2024-05-17T13:22:38.947;116;7,2
2024-05-17T13:22:39.955;116;7,2
2024-05-17T13:22:40.929;115;7,4
2024-05-17T13:22:41.954;114;7,4
2024-05-17T13:22:42.935;113;6,9
2024-05-17T13:22:43.943;113;7,0
2024-05-17T13:22:44.967;113;6,7
2024-05-17T13:22:45.943;113;6,1
2024-05-17T13:22:46.929;114;5,4
2024-05-17T13:22:47.950;115;5,4
2024-05-17T13:22:48.943;115;5,3
2024-05-17T13:22:49.932;115;5,0
2024-05-17T13:22:50.955;113;4,9
2024-05-17T13:22:51.935;110;5,8
2024-05-17T13:22:52.945;109;6,0
2024-05-17T13:22:53.954;109;6,0
2024-05-17T13:22:54.943;110;6,4
2024-05-17T13:22:55.931;112;6,7
2024-05-17T13:22:56.997;114;6,6
2024-05-17T13:22:57.955;117;6,7
2024-05-17T13:22:58.944;120;7,2
2024-05-17T13:23:00.012;121;7,2
2024-05-17T13:23:00.936;121;7,3
2024-05-17T13:23:01.942;118;11,2
2024-05-17T13:23:02.970;114;11,1
2024-05-17T13:23:03.954;111;11,1
2024-05-17T13:23:04.932;110;11,3
2024-05-17T13:23:05.967;111;11,2
2024-05-17T13:23:06.940;112;10,5
2024-05-17T13:23:07.946;115;11,1
2024-05-17T13:23:08.954;116;11,1
2024-05-17T13:23:09.936;117;10,9
2024-05-17T13:23:10.931;119;10,5
2024-05-17T13:23:11.953;119;10,5
2024-05-17T13:23:12.954;119;10,4
2024-05-17T13:23:13.934;119;10,2
2024-05-17T13:23:14.966;119;10,1
2024-05-17T13:23:15.956;118;10,1
2024-05-17T13:23:16.943;118;5,3
2024-05-17T13:23:17.951;117;5,1
2024-05-17T13:23:18.938;118;5,1
2024-05-17T13:23:19.944;118;4,5
2024-05-17T13:23:20.966;118;4,2
2024-05-17T13:23:21.955;118;2,0
2024-05-17T13:23:22.934;118;2,5
2024-05-17T13:23:23.947;116;3,0
2024-05-17T13:23:24.955;115;3,6
2024-05-17T13:23:25.931;113;3,5
2024-05-17T13:23:26.952;112;3,6
2024-05-17T13:23:27.941;111;3,6
2024-05-17T13:23:28.946;111;3,7
2024-05-17T13:23:29.966;112;3,9
