Phone timestamp;HR [bpm];HRV [ms];
2024-05-18T15:10:57.545;73
2024-05-18T15:10:58.541;73
2024-05-18T15:10:59.529;72
2024-05-18T15:11:00.555;72;5,9
2024-05-18T15:11:01.567;72;5,3
2024-05-18T15:11:02.576;72;22,2
2024-05-18T15:11:03.550;74;25,2
2024-05-18T15:11:04.556;74;23,7
2024-05-18T15:11:05.531;75;22,5
2024-05-18T15:11:06.568;75;23,4
2024-05-18T15:11:07.537;75;21,5
2024-05-18T15:11:08.545;75;20,8
2024-05-18T15:11:09.556;76;20,3
2024-05-18T15:11:10.541;76;21,0
2024-05-18T15:11:11.546;77;20,4
2024-05-18T15:11:12.558;77;19,8
2024-05-18T15:11:13.554;78;19,3
2024-05-18T15:11:14.536;78;18,9
2024-05-18T15:11:15.570;78;18,6
2024-05-18T15:11:16.556;78;18,2
2024-05-18T15:11:17.546;77;20,4
2024-05-18T15:11:18.566;76;20,0
2024-05-18T15:11:19.544;76;19,6
2024-05-18T15:11:20.544;76;19,4
2024-05-18T15:11:21.566;75;19,7
2024-05-18T15:11:22.556;75;19,6
2024-05-18T15:11:23.533;75;19,6
2024-05-18T15:11:24.550;75;19,6
2024-05-18T15:11:25.555;75;17,0
2024-05-18T15:11:26.534;75;15,4
2024-05-18T15:11:27.567;75;15,5
2024-05-18T15:11:28.547;74;16,3
2024-05-18T15:11:29.547;73;15,3
2024-05-18T15:11:30.556;72;15,3
2024-05-18T15:11:31.543;72;15,5
2024-05-18T15:11:32.525;72;17,5
2024-05-18T15:11:33.548;74;22,3
2024-05-18T15:11:34.587;75;21,8
2024-05-18T15:11:35.576;76;21,8
2024-05-18T15:11:36.552;76;22,6
2024-05-18T15:11:37.545;76;24,9
2024-05-18T15:11:38.546;75;25,8
2024-05-18T15:11:39.555;74;25,7
2024-05-18T15:11:40.555;74;25,9
2024-05-18T15:11:41.536;73;25,5
2024-05-18T15:11:42.547;72;24,4
2024-05-18T15:11:43.545;72;25,7
2024-05-18T15:11:44.546;72;25,7
2024-05-18T15:11:45.569;72;25,6
2024-05-18T15:11:46.546;72;25,5
2024-05-18T15:11:47.549;72;25,7
2024-05-18T15:11:48.552;72;25,7
2024-05-18T15:11:49.556;72;25,7
2024-05-18T15:11:50.536;70;32,3
2024-05-18T15:11:51.551;70;32,3
2024-05-18T15:11:52.543;69;32,1
2024-05-18T15:11:53.546;68;31,9
2024-05-18T15:11:54.570;68;32,7
2024-05-18T15:11:55.578;69;34,3
2024-05-18T15:11:56.549;69;34,5
2024-05-18T15:11:57.596;70;33,4
2024-05-18T15:11:58.557;70;30,2
2024-05-18T15:11:59.537;70;30,1
2024-05-18T15:12:00.554;70;30,2
2024-05-18T15:12:01.545;70;30,3
2024-05-18T15:12:02.551;70;27,5
2024-05-18T15:12:03.566;70;26,7
2024-05-18T15:12:04.538;70;26,7
2024-05-18T15:12:05.525;70;26,6
2024-05-18T15:12:06.567;70;26,2
2024-05-18T15:12:07.586;70;26,2
2024-05-18T15:12:08.560;70;26,2
2024-05-18T15:12:09.555;69;25,6
2024-05-18T15:12:10.557;69;25,6
2024-05-18T15:12:11.553;69;25,6
2024-05-18T15:12:12.551;69;25,3
2024-05-18T15:12:13.546;68;25,3
2024-05-18T15:12:14.531;68;25,3
2024-05-18T15:12:15.557;69;16,8
2024-05-18T15:12:16.558;69;16,8
2024-05-18T15:12:17.547;70;16,8
2024-05-18T15:12:18.557;70;16,9
2024-05-18T15:12:19.546;70;15,1
2024-05-18T15:12:20.550;70;12,1
2024-05-18T15:12:21.549;70;12,0
2024-05-18T15:12:22.547;69;12,0
2024-05-18T15:12:23.527;69;12,0
2024-05-18T15:12:24.566;69;12,0
