Phone timestamp;HR [bpm];HRV [ms];
2024-05-17T13:12:35.947;117
2024-05-17T13:12:36.935;118
2024-05-17T13:12:37.956;119;1,0
2024-05-17T13:12:38.960;120;1,1
2024-05-17T13:12:39.947;119;2,1
2024-05-17T13:12:40.958;119;2,0
2024-05-17T13:12:41.963;119;1,9
2024-05-17T13:12:42.950;119;2,1
2024-05-17T13:12:43.961;120;2,2
2024-05-17T13:12:44.951;121;2,7
2024-05-17T13:12:45.945;122;2,6
2024-05-17T13:12:46.973;123;2,5
2024-05-17T13:12:47.964;124;2,4
2024-05-17T13:12:48.983;124;2,3
2024-05-17T13:12:49.953;125;2,4
2024-05-17T13:12:50.963;125;2,4
2024-05-17T13:12:51.953;125;2,4
2024-05-17T13:12:52.972;125;2,6
2024-05-17T13:12:53.947;123;2,9
2024-05-17T13:12:54.944;122;2,8
2024-05-17T13:12:55.974;122;3,4
2024-05-17T13:12:56.962;123;3,4
2024-05-17T13:12:57.943;122;3,4
2024-05-17T13:12:58.955;121;3,2
2024-05-17T13:12:59.966;120;3,7
2024-05-17T13:13:00.954;118;3,9
2024-05-17T13:13:01.961;116;4,0
2024-05-17T13:13:02.944;114;4,2
2024-05-17T13:13:03.956;113;4,3
2024-05-17T13:13:04.963;113;4,3
2024-05-17T13:13:05.966;113;4,3
2024-05-17T13:13:06.932;114;4,5
2024-05-17T13:13:07.958;115;4,5
2024-05-17T13:13:08.963;116;4,5
2024-05-17T13:13:09.952;117;4,5
2024-05-17T13:13:10.976;118;4,0
2024-05-17T13:13:11.950;119;4,0
2024-05-17T13:13:12.938;118;4,0
2024-05-17T13:13:13.975;117;3,9
2024-05-17T13:13:14.964;117;3,6
2024-05-17T13:13:15.956;118;3,4
2024-05-17T13:13:16.962;118;3,3
2024-05-17T13:13:17.964;118;3,1
2024-05-17T13:13:18.933;119;3,0
2024-05-17T13:13:19.975;118;3,1
2024-05-17T13:13:20.955;116;3,8
2024-05-17T13:13:21.970;115;3,8
2024-05-17T13:13:22.955;112;4,7
2024-05-17T13:13:23.964;111;4,5
2024-05-17T13:13:24.953;111;5,3
2024-05-17T13:13:25.965;112;5,3
2024-05-17T13:13:26.943;113;5,7
2024-05-17T13:13:27.955;114;5,6
2024-05-17T13:13:28.970;115;5,6
2024-05-17T13:13:29.951;116;5,6
2024-05-17T13:13:30.933;116;5,6
2024-05-17T13:13:31.977;114;6,6
2024-05-17T13:13:32.962;111;7,0
2024-05-17T13:13:33.944;109;7,0
2024-05-17T13:13:34.962;110;7,4
2024-05-17T13:13:35.943;110;7,0
2024-05-17T13:13:36.956;112;7,1
2024-05-17T13:13:38.003;112;6,5
2024-05-17T13:13:38.943;113;6,5
2024-05-17T13:13:39.940;114;5,9
2024-05-17T13:13:40.972;114;5,8
2024-05-17T13:13:41.966;113;6,2
2024-05-17T13:13:42.941;112;5,9
2024-05-17T13:13:43.962;111;5,9
2024-05-17T13:13:44.942;111;5,9
2024-05-17T13:13:45.944;111;5,9
2024-05-17T13:13:46.961;110;5,5
2024-05-17T13:13:47.965;110;4,5
2024-05-17T13:13:48.937;110;3,9
2024-05-17T13:13:49.965;111;3,5
2024-05-17T13:13:50.964;111;3,3
2024-05-17T13:13:51.953;111;3,2
2024-05-17T13:13:52.966;110;3,1
2024-05-17T13:13:53.942;109;3,2
2024-05-17T13:13:54.984;109;3,2
2024-05-17T13:13:55.975;109;4,0
2024-05-17T13:13:56.962;110;4,1
2024-05-17T13:13:57.941;111;3,6
2024-05-17T13:13:58.958;112;3,5
2024-05-17T13:13:59.964;111;3,7
2024-05-17T13:14:00.951;111;3,8
2024-05-17T13:14:01.963;110;3,8
