Phone timestamp;HR [bpm];HRV [ms];
2024-05-02T17:48:25.526;84
2024-05-02T17:48:26.540;83
2024-05-02T17:48:27.528;78
2024-05-02T17:48:28.554;77
2024-05-02T17:48:29.536;75;42,7
2024-05-02T17:48:30.548;74;37,5
2024-05-02T17:48:31.517;74;34,9
2024-05-02T17:48:32.544;74;33,3
2024-05-02T17:48:33.563;75;34,0
2024-05-02T17:48:34.541;76;32,4
2024-05-02T17:48:35.546;76;31,1
2024-05-02T17:48:36.537;76;31,8
2024-05-02T17:48:37.553;75;30,7
2024-05-02T17:48:38.528;75;30,7
2024-05-02T17:48:39.536;73;29,5
2024-05-02T17:48:40.553;73;28,7
2024-05-02T17:48:41.545;74;29,6
2024-05-02T17:48:42.556;74;30,4
2024-05-02T17:48:43.525;75;29,8
2024-05-02T17:48:44.541;76;29,3
2024-05-02T17:48:45.511;76;28,7
2024-05-02T17:48:46.548;77;27,9
2024-05-02T17:48:47.551;76;31,5
2024-05-02T17:48:48.528;75;31,0
2024-05-02T17:48:49.552;75;29,0
2024-05-02T17:48:50.536;75;29,4
2024-05-02T17:48:51.543;76;28,7
2024-05-02T17:48:52.531;77;29,2
2024-05-02T17:48:53.537;78;28,5
2024-05-02T17:48:54.584;79;28,4
2024-05-02T17:48:55.564;79;28,3
2024-05-02T17:48:56.556;79;26,8
2024-05-02T17:48:57.530;77;34,1
2024-05-02T17:48:58.541;76;34,1
2024-05-02T17:48:59.521;76;33,3
2024-05-02T17:49:00.548;75;33,2
2024-05-02T17:49:01.548;76;33,3
2024-05-02T17:49:02.531;76;33,7
2024-05-02T17:49:03.543;76;33,7
2024-05-02T17:49:04.535;77;32,3
2024-05-02T17:49:05.570;76;32,6
2024-05-02T17:49:06.533;75;33,5
2024-05-02T17:49:07.535;74;33,4
2024-05-02T17:49:08.542;74;33,4
2024-05-02T17:49:09.525;73;33,4
2024-05-02T17:49:10.557;73;30,6
2024-05-02T17:49:11.522;73;30,9
2024-05-02T17:49:12.538;74;31,0
2024-05-02T17:49:13.535;75;29,9
2024-05-02T17:49:14.546;76;29,3
2024-05-02T17:49:15.561;76;29,2
2024-05-02T17:49:16.532;76;29,6
2024-05-02T17:49:17.537;75;30,1
2024-05-02T17:49:18.538;74;33,2
2024-05-02T17:49:19.538;73;33,1
2024-05-02T17:49:20.522;71;25,4
2024-05-02T17:49:21.539;71;25,8
2024-05-02T17:49:22.541;72;26,8
2024-05-02T17:49:23.532;72;29,2
2024-05-02T17:49:24.544;73;28,7
2024-05-02T17:49:25.523;74;28,2
2024-05-02T17:49:26.532;74;27,7
2024-05-02T17:49:27.530;74;30,0
2024-05-02T17:49:28.572;73;29,8
2024-05-02T17:49:29.565;73;28,7
2024-05-02T17:49:30.527;73;27,8
2024-05-02T17:49:31.540;74;29,9
2024-05-02T17:49:32.535;74;29,9
2024-05-02T17:49:33.531;75;29,7
2024-05-02T17:49:34.521;77;30,3
2024-05-02T17:49:35.532;78;30,2
2024-05-02T17:49:36.555;80;29,8
2024-05-02T17:49:37.540;81;29,8
2024-05-02T17:49:38.557;81;29,6
2024-05-02T17:49:39.523;81;29,0
2024-05-02T17:49:40.531;81;25,4
2024-05-02T17:49:41.531;80;25,9
2024-05-02T17:49:42.546;80;25,8
2024-05-02T17:49:43.586;81;26,8
2024-05-02T17:49:44.529;81;25,9
2024-05-02T17:49:45.538;82;23,1
2024-05-02T17:49:46.537;82;23,3
2024-05-02T17:49:47.538;81;23,9
2024-05-02T17:49:48.515;81;23,9
2024-05-02T17:49:49.526;80;21,6
2024-05-02T17:49:50.563;78;25,0
2024-05-02T17:49:51.544;77;25,0
2024-05-02T17:49:52.551;77;24,7
2024-05-02T17:49:53.522;77;23,8
2024-05-02T17:49:54.552;77;23,8
2024-05-02T17:49:55.520;77;23,8
2024-05-02T17:49:56.548;77;21,6
2024-05-02T17:49:57.551;77;21,5
2024-05-02T17:49:58.524;76;22,2
2024-05-02T17:49:59.558;75;23,0
2024-05-02T17:50:00.539;74;23,9
2024-05-02T17:50:01.532;73;24,0
2024-05-02T17:50:02.556;72;23,1
2024-05-02T17:50:03.547;72;23,0
2024-05-02T17:50:04.562;72;25,7
2024-05-02T17:50:05.523;73;25,3
2024-05-02T17:50:06.553;73;25,3
2024-05-02T17:50:07.523;73;23,8
2024-05-02T17:50:08.542;72;24,4
2024-05-02T17:50:09.535;72;25,4
2024-05-02T17:50:10.535;71;25,4
2024-05-02T17:50:11.552;70;24,8
2024-05-02T17:50:12.522;70;24,8
2024-05-02T17:50:13.556;70;24,6
2024-05-02T17:50:14.534;71;21,6
2024-05-02T17:50:15.542;71;21,6
2024-05-02T17:50:16.520;71;21,6
2024-05-02T17:50:17.583;71;21,5
2024-05-02T17:50:18.566;71;19,9
2024-05-02T17:50:19.543;70;21,7
2024-05-02T17:50:20.541;70;21,7
2024-05-02T17:50:21.520;69;21,7
2024-05-02T17:50:22.552;69;21,6
2024-05-02T17:50:23.529;69;21,7
2024-05-02T17:50:24.534;70;22,1
2024-05-02T17:50:25.552;70;22,2
2024-05-02T17:50:26.542;71;22,1
2024-05-02T17:50:27.558;71;22,0
