Phone timestamp;HR [bpm];HRV [ms];
2024-05-25T23:11:12.938;100
2024-05-25T23:11:13.929;99
2024-05-25T23:11:14.945;98;7,1
2024-05-25T23:11:15.952;97;14,7
2024-05-25T23:11:16.932;98;13,6
2024-05-25T23:11:17.952;100;16,5
2024-05-25T23:11:18.933;102;14,9
2024-05-25T23:11:19.941;103;13,8
2024-05-25T23:11:20.961;103;13,3
2024-05-25T23:11:21.940;104;12,5
2024-05-25T23:11:22.922;107;13,3
2024-05-25T23:11:23.979;110;12,7
2024-05-25T23:11:24.949;112;12,1
2024-05-25T23:11:25.962;112;11,7
2024-05-25T23:11:26.985;111;12,8
2024-05-25T23:11:27.952;108;12,5
2024-05-25T23:11:28.944;105;13,1
2024-05-25T23:11:29.963;104;13,0
2024-05-25T23:11:30.942;103;13,3
2024-05-25T23:11:31.925;104;13,5
2024-05-25T23:11:32.963;104;12,0
2024-05-25T23:11:33.940;105;12,0
2024-05-25T23:11:34.942;105;10,2
2024-05-25T23:11:35.952;106;10,4
2024-05-25T23:11:36.951;107;10,3
2024-05-25T23:11:37.938;109;10,4
2024-05-25T23:11:38.964;110;9,3
2024-05-25T23:11:39.932;111;9,2
2024-05-25T23:11:40.925;110;9,4
2024-05-25T23:11:41.951;108;9,4
2024-05-25T23:11:42.952;108;7,8
2024-05-25T23:11:43.932;108;7,5
2024-05-25T23:11:44.948;108;5,4
2024-05-25T23:11:45.948;107;5,5
2024-05-25T23:11:46.933;106;4,5
2024-05-25T23:11:47.962;105;4,5
2024-05-25T23:11:48.962;103;5,9
2024-05-25T23:11:49.922;101;5,9
2024-05-25T23:11:50.949;101;6,0
2024-05-25T23:11:51.943;101;6,0
2024-05-25T23:11:52.943;102;6,2
2024-05-25T23:11:53.949;103;6,3
2024-05-25T23:11:54.934;104;6,1
2024-05-25T23:11:55.932;105;6,1
2024-05-25T23:11:56.997;105;5,9
2024-05-25T23:11:57.943;106;5,5
2024-05-25T23:11:58.934;107;5,8
2024-05-25T23:11:59.963;107;5,8
2024-05-25T23:12:00.952;108;5,8
2024-05-25T23:12:01.926;109;5,9
2024-05-25T23:12:02.950;108;5,9
2024-05-25T23:12:03.932;108;5,9
2024-05-25T23:12:04.942;107;5,2
2024-05-25T23:12:05.964;105;5,1
2024-05-25T23:12:06.941;103;5,4
2024-05-25T23:12:07.923;102;5,3
2024-05-25T23:12:08.964;102;5,8
2024-05-25T23:12:09.952;103;5,6
2024-05-25T23:12:10.931;103;5,6
2024-05-25T23:12:11.947;104;5,7
2024-05-25T23:12:12.937;105;5,7
2024-05-25T23:12:13.943;104;5,9
2024-05-25T23:12:14.950;103;6,5
2024-05-25T23:12:15.944;103;6,2
2024-05-25T23:12:16.961;103;6,6
2024-05-25T23:12:17.962;103;6,6
2024-05-25T23:12:18.943;104;6,5
2024-05-25T23:12:19.930;105;6,7
2024-05-25T23:12:20.954;106;6,7
2024-05-25T23:12:21.935;106;6,4
2024-05-25T23:12:22.945;106;6,1
2024-05-25T23:12:23.955;105;5,7
2024-05-25T23:12:24.953;104;5,8
2024-05-25T23:12:25.934;104;5,0
2024-05-25T23:12:26.961;104;5,1
2024-05-25T23:12:27.937;104;5,1
2024-05-25T23:12:28.951;105;5,3
2024-05-25T23:12:29.994;107;5,6
2024-05-25T23:12:30.938;108;4,6
2024-05-25T23:12:31.926;108;4,6
2024-05-25T23:12:32.948;108;4,2
2024-05-25T23:12:33.963;108;4,3
2024-05-25T23:12:34.933;105;7,5
2024-05-25T23:12:35.947;100;12,7
2024-05-25T23:12:36.951;98;12,7
2024-05-25T23:12:37.947;97;13,1
2024-05-25T23:12:38.951;97;13,1
2024-05-25T23:12:39.946;98;14,2
2024-05-25T23:12:40.928;99;14,2
2024-05-25T23:12:41.960;100;14,2
