Phone timestamp;HR [bpm];HRV [ms];
2024-05-24T23:27:19.420;76
2024-05-24T23:27:20.408;76
2024-05-24T23:27:21.460;77;21,4
2024-05-24T23:27:22.435;78;22,2
2024-05-24T23:27:23.427;79;20,3
2024-05-24T23:27:24.435;79;20,7
2024-05-24T23:27:25.419;79;19,8
2024-05-24T23:27:26.430;79;18,8
2024-05-24T23:27:27.447;80;17,6
2024-05-24T23:27:28.427;80;16,9
2024-05-24T23:27:29.427;80;16,3
2024-05-24T23:27:30.437;80;15,7
2024-05-24T23:27:31.436;79;21,9
2024-05-24T23:27:32.427;78;21,0
2024-05-24T23:27:33.449;78;20,5
2024-05-24T23:27:34.427;77;20,0
2024-05-24T23:27:35.412;77;19,5
2024-05-24T23:27:36.447;77;18,8
2024-05-24T23:27:37.419;76;18,5
2024-05-24T23:27:38.415;76;18,1
2024-05-24T23:27:39.438;77;17,8
2024-05-24T23:27:40.429;77;17,5
2024-05-24T23:27:41.428;77;17,2
2024-05-24T23:27:42.445;78;16,7
2024-05-24T23:27:43.426;78;16,0
2024-05-24T23:27:44.408;77;18,1
2024-05-24T23:27:45.430;76;19,1
2024-05-24T23:27:46.437;75;19,1
2024-05-24T23:27:47.426;75;19,1
2024-05-24T23:27:48.438;74;18,2
2024-05-24T23:27:49.421;74;18,2
2024-05-24T23:27:50.429;74;18,2
2024-05-24T23:27:51.448;73;18,0
2024-05-24T23:27:52.437;73;18,0
2024-05-24T23:27:53.406;73;18,1
2024-05-24T23:27:54.476;72;18,1
2024-05-24T23:27:55.437;72;13,8
2024-05-24T23:27:56.418;72;13,5
2024-05-24T23:27:57.438;72;13,5
2024-05-24T23:27:58.442;71;14,0
2024-05-24T23:27:59.460;71;13,8
2024-05-24T23:28:00.446;72;18,0
2024-05-24T23:28:01.450;73;19,2
2024-05-24T23:28:02.416;74;19,2
2024-05-24T23:28:03.480;75;19,1
2024-05-24T23:28:04.429;74;22,3
2024-05-24T23:28:05.429;73;23,3
2024-05-24T23:28:06.440;73;23,2
2024-05-24T23:28:07.418;73;24,1
2024-05-24T23:28:08.417;74;25,9
2024-05-24T23:28:09.447;75;26,4
2024-05-24T23:28:10.437;76;26,4
2024-05-24T23:28:11.416;77;26,8
2024-05-24T23:28:12.449;76;28,8
2024-05-24T23:28:13.437;76;30,4
2024-05-24T23:28:14.432;75;30,7
2024-05-24T23:28:15.448;74;30,7
2024-05-24T23:28:16.422;74;31,6
2024-05-24T23:28:17.408;74;31,8
2024-05-24T23:28:18.448;74;31,8
2024-05-24T23:28:19.439;74;31,8
2024-05-24T23:28:20.416;74;31,8
2024-05-24T23:28:21.427;74;31,8
2024-05-24T23:28:22.422;73;31,7
2024-05-24T23:28:23.430;73;33,7
2024-05-24T23:28:24.438;71;31,8
2024-05-24T23:28:25.422;70;31,1
2024-05-24T23:28:26.427;70;31,1
2024-05-24T23:28:27.476;70;31,1
2024-05-24T23:28:28.427;69;30,5
2024-05-24T23:28:29.413;69;28,9
2024-05-24T23:28:30.429;69;28,2
2024-05-24T23:28:31.438;69;28,2
2024-05-24T23:28:32.431;68;27,5
2024-05-24T23:28:33.448;68;23,9
2024-05-24T23:28:34.420;68;22,7
2024-05-24T23:28:35.429;68;22,9
2024-05-24T23:28:36.447;69;23,6
2024-05-24T23:28:37.427;69;23,3
2024-05-24T23:28:38.413;70;18,2
2024-05-24T23:28:39.432;70;18,7
2024-05-24T23:28:40.441;70;21,1
2024-05-24T23:28:41.429;69;21,2
2024-05-24T23:28:42.431;69;19,9
2024-05-24T23:28:43.425;68;19,5
2024-05-24T23:28:44.429;69;22,6
2024-05-24T23:28:45.440;69;22,6
2024-05-24T23:28:46.438;69;22,6
