Phone timestamp;HR [bpm];HRV [ms];
2024-05-21T21:09:35.584;122
2024-05-21T21:09:36.546;123
2024-05-21T21:09:37.543;124;1,3
2024-05-21T21:09:38.582;124;1,1
2024-05-21T21:09:39.546;124;2,7
2024-05-21T21:09:40.569;123;2,5
2024-05-21T21:09:41.536;123;2,3
2024-05-21T21:09:42.553;123;2,3
2024-05-21T21:09:43.543;122;2,1
2024-05-21T21:09:44.525;123;2,4
2024-05-21T21:09:45.553;123;2,4
2024-05-21T21:09:46.540;124;2,3
2024-05-21T21:09:47.534;125;2,2
2024-05-21T21:09:48.548;126;2,3
2024-05-21T21:09:49.547;126;2,4
2024-05-21T21:09:50.535;126;2,4
2024-05-21T21:09:51.555;126;2,5
2024-05-21T21:09:52.541;127;2,6
2024-05-21T21:09:53.536;127;2,2
2024-05-21T21:09:54.561;127;2,4
2024-05-21T21:09:55.556;126;2,5
2024-05-21T21:09:56.534;125;2,4
2024-05-21T21:09:57.548;124;2,6
2024-05-21T21:09:58.545;123;2,4
2024-05-21T21:09:59.538;123;2,4
2024-05-21T21:10:00.554;124;2,9
2024-05-21T21:10:01.546;125;3,1
2024-05-21T21:10:02.529;127;3,2
2024-05-21T21:10:03.557;129;3,3
2024-05-21T21:10:04.548;130;3,3
2024-05-21T21:10:05.532;130;3,5
2024-05-21T21:10:06.582;129;3,7
2024-05-21T21:10:07.574;129;3,6
2024-05-21T21:10:08.576;127;3,9
2024-05-21T21:10:09.556;124;4,8
2024-05-21T21:10:10.542;121;5,5
2024-05-21T21:10:11.529;118;5,6
2024-05-21T21:10:12.549;117;5,5
2024-05-21T21:10:13.545;117;5,9
2024-05-21T21:10:14.546;118;5,8
2024-05-21T21:10:15.582;118;5,7
2024-05-21T21:10:16.546;119;5,6
2024-05-21T21:10:17.525;119;5,4
2024-05-21T21:10:18.558;117;5,9
2024-05-21T21:10:19.545;116;6,4
2024-05-21T21:10:20.527;114;6,5
2024-05-21T21:10:21.548;112;6,5
2024-05-21T21:10:22.565;111;6,5
2024-05-21T21:10:23.534;110;6,3
2024-05-21T21:10:24.558;111;5,7
2024-05-21T21:10:25.537;112;5,4
2024-05-21T21:10:26.534;114;5,5
2024-05-21T21:10:27.550;115;5,5
2024-05-21T21:10:28.545;116;5,4
2024-05-21T21:10:29.536;115;5,6
2024-05-21T21:10:30.552;112;6,9
2024-05-21T21:10:31.565;110;7,0
2024-05-21T21:10:32.534;109;7,1
2024-05-21T21:10:33.548;107;7,2
2024-05-21T21:10:34.541;105;7,1
2024-05-21T21:10:35.566;104;6,8
2024-05-21T21:10:36.552;105;6,9
2024-05-21T21:10:37.542;106;7,1
2024-05-21T21:10:38.532;107;7,1
2024-05-21T21:10:39.578;107;7,1
2024-05-21T21:10:40.576;108;7,1
2024-05-21T21:10:41.556;109;7,0
2024-05-21T21:10:42.566;109;6,8
2024-05-21T21:10:43.539;107;7,6
2024-05-21T21:10:44.533;105;7,6
2024-05-21T21:10:45.553;105;7,6
2024-05-21T21:10:46.546;105;7,3
2024-05-21T21:10:47.533;105;6,5
2024-05-21T21:10:48.544;106;6,4
2024-05-21T21:10:49.563;106;6,4
2024-05-21T21:10:50.531;107;5,9
2024-05-21T21:10:51.557;107;5,9
2024-05-21T21:10:52.548;106;5,3
2024-05-21T21:10:53.534;106;5,1
2024-05-21T21:10:54.555;106;5,1
2024-05-21T21:10:55.544;105;5,1
2024-05-21T21:10:56.535;106;5,3
2024-05-21T21:10:57.545;106;5,4
2024-05-21T21:10:58.545;107;5,1
2024-05-21T21:10:59.534;108;5,0
2024-05-21T21:11:00.558;109;3,9
2024-05-21T21:11:01.539;110;3,9
2024-05-21T21:11:02.534;111;3,1
