Phone timestamp;HR [bpm];HRV [ms];
2024-05-14T12:14:10.479;179
2024-05-14T12:14:11.476;178;1,1
2024-05-14T12:14:12.470;177;0,9
2024-05-14T12:14:13.491;175;1,8
2024-05-14T12:14:14.490;173;1,7
2024-05-14T12:14:15.479;170;1,9
2024-05-14T12:14:16.501;168;1,8
2024-05-14T12:14:17.479;167;1,7
2024-05-14T12:14:18.471;166;1,7
2024-05-14T12:14:19.483;165;1,6
2024-05-14T12:14:20.493;164;1,7
2024-05-14T12:14:21.478;164;1,6
2024-05-14T12:14:22.493;163;1,6
2024-05-14T12:14:23.477;163;1,6
2024-05-14T12:14:24.482;164;1,7
2024-05-14T12:14:25.503;165;1,6
2024-05-14T12:14:26.479;165;1,5
2024-05-14T12:14:27.461;163;2,0
2024-05-14T12:14:28.505;159;3,0
2024-05-14T12:14:29.492;155;3,2
2024-05-14T12:14:30.463;150;5,1
2024-05-14T12:14:31.459;146;5,4
2024-05-14T12:14:32.492;147;5,6
2024-05-14T12:14:33.482;147;5,6
2024-05-14T12:14:34.459;144;5,9
2024-05-14T12:14:35.470;145;6,4
2024-05-14T12:14:36.461;149;6,6
2024-05-14T12:14:37.472;151;6,6
2024-05-14T12:14:38.491;152;6,5
2024-05-14T12:14:39.467;151;6,5
2024-05-14T12:14:40.462;148;6,5
2024-05-14T12:14:41.522;147;6,4
2024-05-14T12:14:42.499;145;5,2
2024-05-14T12:14:43.484;143;4,9
2024-05-14T12:14:44.493;143;4,6
2024-05-14T12:14:45.464;142;4,4
2024-05-14T12:14:46.500;143;4,3
2024-05-14T12:14:47.472;144;3,5
2024-05-14T12:14:48.512;144;3,0
2024-05-14T12:14:49.460;144;3,1
2024-05-14T12:14:50.471;142;3,8
2024-05-14T12:14:51.469;138;4,9
2024-05-14T12:14:52.473;135;4,4
2024-05-14T12:14:53.493;132;4,4
2024-05-14T12:14:54.470;132;4,7
2024-05-14T12:14:55.473;132;4,6
2024-05-14T12:14:56.491;132;4,5
2024-05-14T12:14:57.485;132;4,6
2024-05-14T12:14:58.457;132;4,6
2024-05-14T12:14:59.470;132;4,6
2024-05-14T12:15:00.481;132;4,5
2024-05-14T12:15:01.470;132;4,5
2024-05-14T12:15:02.483;131;4,5
2024-05-14T12:15:03.463;131;3,9
2024-05-14T12:15:04.472;131;2,5
2024-05-14T12:15:05.493;131;2,8
2024-05-14T12:15:06.471;132;2,8
2024-05-14T12:15:07.458;132;2,4
2024-05-14T12:15:08.471;132;2,4
2024-05-14T12:15:09.463;132;2,4
2024-05-14T12:15:10.459;132;2,3
2024-05-14T12:15:11.474;132;2,3
2024-05-14T12:15:12.471;131;2,6
2024-05-14T12:15:13.475;129;2,9
2024-05-14T12:15:14.508;128;2,9
2024-05-14T12:15:15.499;127;2,9
2024-05-14T12:15:16.493;128;3,2
2024-05-14T12:15:17.475;128;3,2
2024-05-14T12:15:18.469;129;3,2
2024-05-14T12:15:19.457;129;2,7
2024-05-14T12:15:20.488;129;2,7
2024-05-14T12:15:21.473;129;2,6
2024-05-14T12:15:22.475;128;2,8
2024-05-14T12:15:23.472;128;2,7
2024-05-14T12:15:24.490;127;2,7
2024-05-14T12:15:25.462;127;2,7
2024-05-14T12:15:26.479;127;2,2
2024-05-14T12:15:27.462;127;2,1
2024-05-14T12:15:28.471;127;2,2
2024-05-14T12:15:29.492;127;2,2
2024-05-14T12:15:30.473;127;1,6
