Phone timestamp;HR [bpm];HRV [ms];
2024-05-15T21:55:10.938;176
2024-05-15T21:55:11.962;175;0,5
2024-05-15T21:55:12.963;175;0,5
2024-05-15T21:55:13.948;174;0,4
2024-05-15T21:55:14.961;173;0,9
2024-05-15T21:55:15.965;172;1,0
2024-05-15T21:55:16.985;172;0,9
2024-05-15T21:55:17.959;171;1,0
2024-05-15T21:55:18.947;170;0,9
2024-05-15T21:55:19.953;169;0,9
2024-05-15T21:55:20.976;168;1,1
2024-05-15T21:55:21.952;167;1,1
2024-05-15T21:55:22.940;165;1,2
2024-05-15T21:55:23.954;163;1,3
2024-05-15T21:55:24.967;162;1,4
2024-05-15T21:55:25.945;161;1,3
2024-05-15T21:55:26.964;160;1,4
2024-05-15T21:55:27.945;159;1,5
2024-05-15T21:55:28.955;157;1,5
2024-05-15T21:55:30.002;157;1,4
2024-05-15T21:55:30.995;156;1,5
2024-05-15T21:55:31.975;155;1,4
2024-05-15T21:55:32.956;154;1,5
2024-05-15T21:55:33.963;153;1,4
2024-05-15T21:55:34.942;152;1,3
2024-05-15T21:55:35.956;152;1,3
2024-05-15T21:55:36.949;153;1,4
2024-05-15T21:55:37.954;154;1,3
2024-05-15T21:55:38.974;155;1,3
2024-05-15T21:55:39.953;155;1,4
2024-05-15T21:55:40.950;154;1,4
2024-05-15T21:55:41.955;153;1,6
2024-05-15T21:55:42.953;152;1,6
2024-05-15T21:55:43.955;150;1,7
2024-05-15T21:55:44.975;150;1,7
2024-05-15T21:55:45.954;149;1,6
2024-05-15T21:55:46.943;149;1,6
2024-05-15T21:55:47.959;148;1,5
2024-05-15T21:55:48.963;148;1,5
2024-05-15T21:55:49.943;148;1,4
2024-05-15T21:55:50.960;148;1,4
2024-05-15T21:55:51.945;148;1,2
2024-05-15T21:55:52.955;148;1,2
2024-05-15T21:55:53.972;147;0,9
2024-05-15T21:55:54.952;147;0,8
2024-05-15T21:55:55.952;146;0,6
2024-05-15T21:55:56.974;146;0,6
2024-05-15T21:55:57.963;145;0,9
2024-05-15T21:55:58.946;144;1,0
2024-05-15T21:55:59.960;143;1,1
2024-05-15T21:56:00.964;143;1,1
2024-05-15T21:56:01.952;141;1,3
2024-05-15T21:56:02.993;140;1,3
2024-05-15T21:56:03.982;140;1,4
2024-05-15T21:56:04.987;139;1,4
2024-05-15T21:56:05.971;139;1,4
2024-05-15T21:56:06.983;138;1,4
2024-05-15T21:56:07.934;137;1,4
2024-05-15T21:56:08.960;137;1,3
2024-05-15T21:56:09.964;136;1,6
2024-05-15T21:56:10.944;135;1,6
2024-05-15T21:56:11.960;135;1,5
2024-05-15T21:56:12.951;134;1,5
2024-05-15T21:56:13.939;133;1,4
2024-05-15T21:56:14.973;134;1,3
2024-05-15T21:56:15.948;133;1,3
2024-05-15T21:56:16.944;134;1,2
2024-05-15T21:56:17.959;133;1,3
2024-05-15T21:56:18.966;133;1,3
2024-05-15T21:56:19.953;133;1,3
2024-05-15T21:56:20.974;132;1,3
2024-05-15T21:56:21.951;132;1,5
2024-05-15T21:56:22.950;132;1,2
2024-05-15T21:56:23.973;132;1,2
2024-05-15T21:56:24.951;132;1,1
2024-05-15T21:56:25.945;132;1,2
2024-05-15T21:56:26.961;131;1,4
2024-05-15T21:56:27.950;131;1,4
2024-05-15T21:56:28.953;130;1,4
2024-05-15T21:56:29.972;130;1,4
2024-05-15T21:56:30.951;130;1,4
2024-05-15T21:56:31.939;130;1,3
2024-05-15T21:56:32.972;130;1,2
2024-05-15T21:56:33.963;130;1,5
2024-05-15T21:56:34.953;129;1,7
2024-05-15T21:56:35.962;128;1,9
2024-05-15T21:56:36.978;127;1,9
2024-05-15T21:56:37.983;126;2,1
