Phone timestamp;HR [bpm];HRV [ms];
2024-05-26T22:20:08.725;106
2024-05-26T22:20:09.713;106
2024-05-26T22:20:10.743;105;5,9
2024-05-26T22:20:11.745;105;8,3
2024-05-26T22:20:12.716;104;7,2
2024-05-26T22:20:13.749;105;9,0
2024-05-26T22:20:14.722;106;11,2
2024-05-26T22:20:15.724;108;10,3
2024-05-26T22:20:16.735;107;10,5
2024-05-26T22:20:17.744;106;10,4
2024-05-26T22:20:18.720;100;15,2
2024-05-26T22:20:19.746;91;24,9
2024-05-26T22:20:20.747;90;24,3
2024-05-26T22:20:21.736;89;23,8
2024-05-26T22:20:22.742;90;24,7
2024-05-26T22:20:23.726;91;23,7
2024-05-26T22:20:24.736;94;23,0
2024-05-26T22:20:25.768;94;22,6
2024-05-26T22:20:26.761;94;22,2
2024-05-26T22:20:27.722;94;22,7
2024-05-26T22:20:28.734;93;22,7
2024-05-26T22:20:29.745;90;24,6
2024-05-26T22:20:30.735;87;24,8
2024-05-26T22:20:31.742;86;24,8
2024-05-26T22:20:32.728;86;25,1
2024-05-26T22:20:33.736;86;27,1
2024-05-26T22:20:34.756;88;26,9
2024-05-26T22:20:35.733;89;26,9
2024-05-26T22:20:36.722;89;26,7
2024-05-26T22:20:37.734;89;26,8
2024-05-26T22:20:38.746;86;29,4
2024-05-26T22:20:39.736;85;24,7
2024-05-26T22:20:40.741;83;24,5
2024-05-26T22:20:41.732;81;24,2
2024-05-26T22:20:42.738;81;24,0
2024-05-26T22:20:43.755;81;22,9
2024-05-26T22:20:44.731;81;22,9
2024-05-26T22:20:45.724;80;23,0
2024-05-26T22:20:46.734;78;24,7
2024-05-26T22:20:47.733;77;24,7
2024-05-26T22:20:48.734;77;24,7
2024-05-26T22:20:49.738;76;24,9
2024-05-26T22:20:50.729;76;24,9
2024-05-26T22:20:51.737;76;23,0
2024-05-26T22:20:52.755;76;23,0
2024-05-26T22:20:53.728;76;22,9
2024-05-26T22:20:54.723;75;25,3
2024-05-26T22:20:55.742;74;25,5
2024-05-26T22:20:56.730;73;25,4
2024-05-26T22:20:57.740;72;22,9
2024-05-26T22:20:58.787;72;24,5
2024-05-26T22:20:59.763;72;24,6
2024-05-26T22:21:00.766;73;25,4
2024-05-26T22:21:01.735;74;20,5
2024-05-26T22:21:02.746;74;20,3
2024-05-26T22:21:03.724;74;20,5
2024-05-26T22:21:04.737;73;23,9
2024-05-26T22:21:05.746;72;24,0
2024-05-26T22:21:06.738;72;24,0
2024-05-26T22:21:07.757;71;23,9
2024-05-26T22:21:08.727;72;26,3
2024-05-26T22:21:09.735;72;27,7
2024-05-26T22:21:10.758;74;26,7
2024-05-26T22:21:11.733;75;26,7
2024-05-26T22:21:12.725;75;26,7
2024-05-26T22:21:13.735;76;26,4
2024-05-26T22:21:14.748;77;26,1
2024-05-26T22:21:15.735;77;26,1
2024-05-26T22:21:16.743;76;28,6
2024-05-26T22:21:17.733;76;28,9
2024-05-26T22:21:18.737;75;26,4
2024-05-26T22:21:19.754;74;26,4
2024-05-26T22:21:20.734;74;26,4
2024-05-26T22:21:21.735;74;26,4
2024-05-26T22:21:22.745;74;24,9
2024-05-26T22:21:23.776;74;25,0
2024-05-26T22:21:24.735;74;24,6
2024-05-26T22:21:25.769;73;24,7
2024-05-26T22:21:26.735;72;25,7
2024-05-26T22:21:27.716;71;26,4
2024-05-26T22:21:28.745;70;23,2
2024-05-26T22:21:29.746;69;23,1
2024-05-26T22:21:30.725;69;23,2
2024-05-26T22:21:31.778;69;23,4
2024-05-26T22:21:32.763;69;23,7
2024-05-26T22:21:33.766;69;21,0
2024-05-26T22:21:34.755;68;19,4
2024-05-26T22:21:35.733;68;19,3
2024-05-26T22:21:36.714;67;18,9
2024-05-26T22:21:37.736;67;19,3
2024-05-26T22:21:38.743;66;19,6
2024-05-26T22:21:39.743;66;19,7
2024-05-26T22:21:40.747;66;19,8
2024-05-26T22:21:41.727;66;20,1
