Phone timestamp;HR [bpm];HRV [ms];
2024-05-25T23:01:39.948;113
2024-05-25T23:01:40.946;114
2024-05-25T23:01:41.930;116;6,2
2024-05-25T23:01:42.950;116;5,1
2024-05-25T23:01:43.947;116;4,7
2024-05-25T23:01:44.947;117;4,4
2024-05-25T23:01:45.959;118;3,8
2024-05-25T23:01:46.948;118;3,7
2024-05-25T23:01:47.935;119;3,5
2024-05-25T23:01:48.967;119;3,2
2024-05-25T23:01:49.960;120;3,1
2024-05-25T23:01:50.933;120;3,0
2024-05-25T23:01:51.950;119;3,2
2024-05-25T23:01:52.942;119;3,0
2024-05-25T23:01:53.950;119;3,0
2024-05-25T23:01:54.974;119;3,0
2024-05-25T23:01:55.951;118;2,5
2024-05-25T23:01:56.931;117;2,3
2024-05-25T23:01:57.968;116;2,3
2024-05-25T23:01:58.959;116;2,3
2024-05-25T23:01:59.941;115;2,2
2024-05-25T23:02:00.988;115;2,2
2024-05-25T23:02:01.990;115;2,2
2024-05-25T23:02:02.980;115;2,2
2024-05-25T23:02:03.958;115;2,2
2024-05-25T23:02:04.945;115;2,2
2024-05-25T23:02:05.929;115;2,2
2024-05-25T23:02:06.968;115;1,9
2024-05-25T23:02:07.949;115;1,9
2024-05-25T23:02:08.951;115;1,7
2024-05-25T23:02:09.959;116;1,8
2024-05-25T23:02:10.962;117;2,3
2024-05-25T23:02:11.948;118;2,3
2024-05-25T23:02:12.956;119;2,3
2024-05-25T23:02:13.941;119;2,4
2024-05-25T23:02:14.929;121;2,5
2024-05-25T23:02:15.967;122;2,5
2024-05-25T23:02:16.945;122;2,5
2024-05-25T23:02:17.937;121;2,8
2024-05-25T23:02:18.951;120;2,8
2024-05-25T23:02:19.952;120;2,9
2024-05-25T23:02:20.954;119;2,9
2024-05-25T23:02:21.971;119;2,9
2024-05-25T23:02:22.949;119;3,0
2024-05-25T23:02:23.929;119;2,9
2024-05-25T23:02:24.970;119;2,4
2024-05-25T23:02:25.944;118;2,4
2024-05-25T23:02:26.949;118;2,5
2024-05-25T23:02:27.954;118;2,4
2024-05-25T23:02:28.961;117;2,4
2024-05-25T23:02:29.932;116;2,3
2024-05-25T23:02:30.970;116;2,3
2024-05-25T23:02:31.949;115;2,0
2024-05-25T23:02:32.930;115;1,9
2024-05-25T23:02:34.001;116;1,9
2024-05-25T23:02:34.987;116;1,8
2024-05-25T23:02:35.984;116;1,8
2024-05-25T23:02:36.956;117;2,1
2024-05-25T23:02:37.964;117;1,8
2024-05-25T23:02:38.950;118;1,9
2024-05-25T23:02:39.971;118;1,8
2024-05-25T23:02:40.961;118;1,6
2024-05-25T23:02:41.931;119;1,5
2024-05-25T23:02:42.969;120;2,0
2024-05-25T23:02:43.959;121;2,2
2024-05-25T23:02:44.950;122;2,2
2024-05-25T23:02:45.960;122;2,2
2024-05-25T23:02:46.944;122;2,2
2024-05-25T23:02:47.948;122;2,2
2024-05-25T23:02:48.969;121;2,3
2024-05-25T23:02:49.944;120;2,7
2024-05-25T23:02:50.941;119;2,5
2024-05-25T23:02:51.969;118;2,5
2024-05-25T23:02:52.948;118;2,5
2024-05-25T23:02:53.931;118;2,5
2024-05-25T23:02:54.960;119;2,9
2024-05-25T23:02:55.941;121;3,2
2024-05-25T23:02:56.939;123;3,3
2024-05-25T23:02:57.960;125;3,4
2024-05-25T23:02:58.961;126;3,4
2024-05-25T23:02:59.935;125;3,7
2024-05-25T23:03:00.952;124;4,1
2024-05-25T23:03:01.959;122;4,5
2024-05-25T23:03:02.969;120;4,7
2024-05-25T23:03:04.002;119;4,4
2024-05-25T23:03:04.945;118;4,4
