Phone timestamp;HR [bpm];
2024-05-13T16:51:53.734;87
2024-05-13T16:51:54.743;87
2024-05-13T16:51:55.763;87
2024-05-13T16:51:56.746;86
2024-05-13T16:51:57.763;86;1106,7
2024-05-13T16:51:58.764;86;903,8
2024-05-13T16:51:59.784;86;903,8
2024-05-13T16:52:00.725;86;903,8
2024-05-13T16:52:01.754;86;836,8
2024-05-13T16:52:02.735;86;783,4
2024-05-13T16:52:03.738;86;742,7
2024-05-13T16:52:04.748;85;672,4
2024-05-13T16:52:05.738;84;643,8
2024-05-13T16:52:06.732;83;618,5
2024-05-13T16:52:07.754;82;596,0
2024-05-13T16:52:08.734;81;540,9
2024-05-13T16:52:09.745;81;525,7
2024-05-13T16:52:10.754;80;525,7
2024-05-13T16:52:11.737;79;525,7
2024-05-13T16:52:12.748;78;498,7
2024-05-13T16:52:13.794;77;475,8
2024-05-13T16:52:14.744;76;466,6
2024-05-13T16:52:15.732;76;466,6
2024-05-13T16:52:16.744;77;466,6
2024-05-13T16:52:17.786;77;466,6
2024-05-13T16:52:18.734;78;459,2
2024-05-13T16:52:19.763;78;449,9
2024-05-13T16:52:20.736;79;433,0
2024-05-13T16:52:21.745;79;432,0
2024-05-13T16:52:22.795;80;308,0
2024-05-13T16:52:23.742;80;106,2
2024-05-13T16:52:24.759;81;106,2
2024-05-13T16:52:25.747;81;105,7
2024-05-13T16:52:26.755;81;105,8
2024-05-13T16:52:27.733;81;104,5
2024-05-13T16:52:28.755;81;93,3
2024-05-13T16:52:29.737;81;93,3
2024-05-13T16:52:30.762;81;93,3
2024-05-13T16:52:31.747;81;93,3
2024-05-13T16:52:32.738;80;93,4
2024-05-13T16:52:33.730;80;93,4
2024-05-13T16:52:34.746;80;93,2
2024-05-13T16:52:35.772;79;93,2
2024-05-13T16:52:36.743;79;93,2
2024-05-13T16:52:37.802;78;93,2
2024-05-13T16:52:38.741;78;93,2
2024-05-13T16:52:39.756;78;109,7
2024-05-13T16:52:40.751;79;96,4
2024-05-13T16:52:41.756;79;96,4
2024-05-13T16:52:42.732;79;96,4
2024-05-13T16:52:43.751;79;96,4
2024-05-13T16:52:44.736;79;96,4
2024-05-13T16:52:45.745;80;96,4
2024-05-13T16:52:46.794;80;96,4
2024-05-13T16:52:47.743;81;131,0
2024-05-13T16:52:48.759;81;133,8
2024-05-13T16:52:49.762;82;133,8
2024-05-13T16:52:50.741;83;133,8
2024-05-13T16:52:51.735;84;170,3
2024-05-13T16:52:52.752;84;170,3
2024-05-13T16:52:53.756;85;170,3
2024-05-13T16:52:54.744;85;170,3
2024-05-13T16:52:55.750;85;170,3
2024-05-13T16:52:56.743;85;170,3
2024-05-13T16:52:57.747;85;182,3
2024-05-13T16:52:58.766;85;182,3
2024-05-13T16:52:59.755;84;193,4
2024-05-13T16:53:00.763;84;193,4
2024-05-13T16:53:01.751;84;193,4
2024-05-13T16:53:02.755;84;193,4
2024-05-13T16:53:03.786;84;193,4
2024-05-13T16:53:04.754;85;193,4
2024-05-13T16:53:05.744;85;193,4
2024-05-13T16:53:06.725;86;193,4
2024-05-13T16:53:07.753;86;241,4
2024-05-13T16:53:08.738;86;241,4
2024-05-13T16:53:09.734;87;266,9
2024-05-13T16:53:10.784;87;295,7
2024-05-13T16:53:11.743;87;295,7
2024-05-13T16:53:12.745;87;295,7
2024-05-13T16:53:13.764;87;295,7
2024-05-13T16:53:14.743;87;289,6
2024-05-13T16:53:15.726;86;289,6
2024-05-13T16:53:16.764;86;289,7
2024-05-13T16:53:17.759;85;289,7
2024-05-13T16:53:18.734;84;277,8
2024-05-13T16:53:19.785;84;264,1
2024-05-13T16:53:20.748;83;264,0
2024-05-13T16:53:21.780;82;263,9
2024-05-13T16:53:22.766;81;263,8
2024-05-13T16:53:23.739;80;241,9
2024-05-13T16:53:24.725;79;241,9
2024-05-13T16:53:25.766;78;241,9
2024-05-13T16:53:26.754;78;241,9
2024-05-13T16:53:27.745;78;233,1
2024-05-13T16:53:28.753;78;223,9
2024-05-13T16:53:29.748;78;196,8
2024-05-13T16:53:30.745;78;171,1
2024-05-13T16:53:31.754;77;171,1
2024-05-13T16:53:32.744;77;13,5
2024-05-13T16:53:33.727;77;17,0
2024-05-13T16:53:34.765;77;17,0
2024-05-13T16:53:35.756;77;17,0
2024-05-13T16:53:36.775;77;18,2
2024-05-13T16:53:37.789;78;18,5
2024-05-13T16:53:38.747;78;18,9
2024-05-13T16:53:39.745;79;18,9
2024-05-13T16:53:40.764;79;18,8
2024-05-13T16:53:41.747;79;19,0
2024-05-13T16:53:42.729;79;19,0
2024-05-13T16:53:43.764;78;19,2
2024-05-13T16:53:44.774;78;18,5
2024-05-13T16:53:45.745;77;18,5
2024-05-13T16:53:46.754;77;18,5
2024-05-13T16:53:47.739;76;18,7
2024-05-13T16:53:48.775;76;18,7
2024-05-13T16:53:49.765;75;19,4
2024-05-13T16:53:50.815;75;18,8
2024-05-13T16:53:51.726;75;19,1
2024-05-13T16:53:52.753;74;19,1
2024-05-13T16:53:53.755;73;19,1
2024-05-13T16:53:54.745;72;19,1
2024-05-13T16:53:55.785;71;19,0
2024-05-13T16:53:56.736;71;19,1
2024-05-13T16:53:57.725;71;16,0
2024-05-13T16:53:58.765;71;16,0
2024-05-13T16:53:59.755;71;16,0
2024-05-13T16:54:00.735;71;15,5
2024-05-13T16:54:01.765;72;14,1
2024-05-13T16:54:02.786;72;12,3
2024-05-13T16:54:03.745;72;12,2
2024-05-13T16:54:04.752;72;12,2
2024-05-13T16:54:05.735;72;12,1
2024-05-13T16:54:06.774;72;13,6
2024-05-13T16:54:07.764;72;13,2
2024-05-13T16:54:08.754;72;13,2
2024-05-13T16:54:09.795;72;13,5
2024-05-13T16:54:10.745;73;13,7
2024-05-13T16:54:11.755;73;13,6
2024-05-13T16:54:12.743;74;13,0
2024-05-13T16:54:13.754;74;13,2
2024-05-13T16:54:14.741;74;13,8
2024-05-13T16:54:15.773;74;14,0
