Phone timestamp;HR [bpm];HRV [ms];
2024-05-03T09:57:08.684;72
2024-05-03T09:57:09.732;73
2024-05-03T09:57:10.665;73
2024-05-03T09:57:11.720;72
2024-05-03T09:57:12.679;72;17,2
2024-05-03T09:57:13.672;72;15,4
2024-05-03T09:57:14.697;72;14,1
2024-05-03T09:57:15.674;72;13,1
2024-05-03T09:57:16.665;71;12,2
2024-05-03T09:57:17.691;69;20,4
2024-05-03T09:57:18.680;68;20,0
2024-05-03T09:57:19.669;68;20,0
2024-05-03T09:57:20.690;67;19,2
2024-05-03T09:57:21.674;67;19,7
2024-05-03T09:57:22.672;67;19,0
2024-05-03T09:57:23.689;66;18,8
2024-05-03T09:57:24.679;67;20,5
2024-05-03T09:57:25.670;67;20,0
2024-05-03T09:57:26.689;68;22,0
2024-05-03T09:57:27.675;69;21,5
2024-05-03T09:57:28.667;70;21,0
2024-05-03T09:57:29.685;70;20,9
2024-05-03T09:57:30.675;69;29,8
2024-05-03T09:57:31.697;68;33,2
2024-05-03T09:57:32.684;67;32,5
2024-05-03T09:57:33.673;66;31,9
2024-05-03T09:57:34.666;66;32,8
2024-05-03T09:57:35.694;66;32,4
2024-05-03T09:57:36.681;65;32,2
2024-05-03T09:57:37.668;65;32,1
2024-05-03T09:57:38.719;65;32,0
2024-05-03T09:57:39.682;65;31,9
2024-05-03T09:57:40.700;65;32,0
2024-05-03T09:57:41.684;65;32,0
2024-05-03T09:57:42.680;65;33,4
2024-05-03T09:57:43.671;64;33,4
2024-05-03T09:57:44.690;63;32,6
2024-05-03T09:57:45.674;63;31,8
2024-05-03T09:57:46.675;63;31,8
2024-05-03T09:57:47.690;63;32,0
2024-05-03T09:57:48.680;63;31,8
2024-05-03T09:57:49.663;63;31,8
2024-05-03T09:57:50.690;63;31,7
2024-05-03T09:57:51.677;63;30,8
2024-05-03T09:57:52.666;62;30,7
2024-05-03T09:57:53.685;62;30,7
2024-05-03T09:57:54.682;62;29,5
2024-05-03T09:57:55.663;62;29,5
2024-05-03T09:57:56.692;62;29,5
2024-05-03T09:57:57.680;62;29,4
2024-05-03T09:57:58.664;62;22,0
2024-05-03T09:57:59.691;62;16,3
2024-05-03T09:58:00.677;62;16,3
2024-05-03T09:58:01.663;62;16,4
2024-05-03T09:58:02.689;62;13,3
2024-05-03T09:58:03.682;62;13,0
2024-05-03T09:58:04.665;62;12,9
2024-05-03T09:58:05.689;62;12,8
2024-05-03T09:58:06.707;62;12,9
2024-05-03T09:58:07.670;62;12,9
2024-05-03T09:58:08.692;61;13,3
2024-05-03T09:58:09.675;61;13,3
2024-05-03T09:58:10.670;61;9,4
2024-05-03T09:58:11.720;61;9,6
2024-05-03T09:58:12.679;61;9,7
2024-05-03T09:58:13.666;61;9,7
2024-05-03T09:58:14.688;61;14,9
