Phone timestamp;HR [bpm];HRV [ms];
2024-05-22T19:45:00.441;94
2024-05-22T19:45:01.463;93
2024-05-22T19:45:02.454;93
2024-05-22T19:45:03.436;91;3,4
2024-05-22T19:45:04.476;90;3,1
2024-05-22T19:45:05.467;90;4,2
2024-05-22T19:45:06.471;91;4,5
2024-05-22T19:45:07.466;91;5,5
2024-05-22T19:45:08.468;92;5,0
2024-05-22T19:45:09.456;92;5,0
2024-05-22T19:45:10.467;93;4,9
2024-05-22T19:45:11.456;93;4,7
2024-05-22T19:45:12.442;93;5,3
2024-05-22T19:45:13.477;93;5,4
2024-05-22T19:45:14.453;91;7,3
2024-05-22T19:45:15.458;90;7,5
2024-05-22T19:45:16.457;89;7,3
2024-05-22T19:45:17.468;88;7,3
2024-05-22T19:45:18.447;89;7,4
2024-05-22T19:45:19.482;89;8,0
2024-05-22T19:45:20.456;90;8,0
2024-05-22T19:45:21.439;90;8,0
2024-05-22T19:45:22.480;90;7,9
2024-05-22T19:45:23.468;90;7,9
2024-05-22T19:45:24.438;91;7,7
2024-05-22T19:45:25.464;91;7,8
2024-05-22T19:45:26.450;92;7,4
2024-05-22T19:45:27.445;93;8,1
2024-05-22T19:45:28.492;94;8,8
2024-05-22T19:45:29.457;97;8,8
2024-05-22T19:45:30.445;97;9,1
2024-05-22T19:45:31.468;97;8,9
2024-05-22T19:45:32.472;97;8,5
2024-05-22T19:45:33.456;96;8,0
2024-05-22T19:45:34.465;95;7,7
2024-05-22T19:45:35.468;95;7,7
2024-05-22T19:45:36.458;95;7,5
2024-05-22T19:45:37.478;95;6,7
2024-05-22T19:45:38.471;95;6,7
2024-05-22T19:45:39.444;94;7,1
2024-05-22T19:45:40.457;94;7,8
2024-05-22T19:45:41.467;93;7,8
2024-05-22T19:45:42.460;92;8,4
2024-05-22T19:45:43.459;91;8,5
2024-05-22T19:45:44.452;90;8,4
2024-05-22T19:45:45.463;89;8,4
2024-05-22T19:45:46.479;90;8,0
2024-05-22T19:45:47.459;91;8,4
2024-05-22T19:45:48.438;91;8,4
2024-05-22T19:45:49.478;92;8,4
2024-05-22T19:45:50.469;92;8,3
2024-05-22T19:45:51.442;91;9,7
2024-05-22T19:45:52.472;89;11,6
2024-05-22T19:45:53.452;88;11,6
2024-05-22T19:45:54.458;86;11,6
2024-05-22T19:45:55.464;86;12,1
2024-05-22T19:45:56.469;87;13,0
2024-05-22T19:45:57.446;88;13,1
2024-05-22T19:45:58.481;90;13,6
2024-05-22T19:45:59.455;91;13,4
2024-05-22T19:46:00.459;92;13,0
2024-05-22T19:46:01.487;93;13,0
2024-05-22T19:46:02.455;92;13,3
2024-05-22T19:46:03.457;91;15,7
2024-05-22T19:46:04.459;90;16,7
2024-05-22T19:46:05.473;87;17,0
2024-05-22T19:46:06.446;86;16,9
2024-05-22T19:46:07.458;85;17,3
2024-05-22T19:46:08.450;85;17,4
2024-05-22T19:46:09.459;86;17,5
2024-05-22T19:46:10.478;86;17,4
2024-05-22T19:46:11.456;86;16,8
2024-05-22T19:46:12.464;87;15,3
2024-05-22T19:46:13.477;87;15,6
2024-05-22T19:46:14.468;86;16,0
2024-05-22T19:46:15.445;86;15,7
2024-05-22T19:46:16.427;86;15,0
2024-05-22T19:46:17.468;86;15,3
2024-05-22T19:46:18.459;86;14,9
2024-05-22T19:46:19.465;87;14,9
2024-05-22T19:46:20.453;87;14,9
2024-05-22T19:46:21.456;88;15,0
2024-05-22T19:46:22.448;88;15,0
2024-05-22T19:46:23.469;87;12,7
2024-05-22T19:46:24.446;87;11,4
2024-05-22T19:46:25.449;87;11,5
