Phone timestamp;HR [bpm];HRV [ms];
2024-05-23T22:26:03.728;76
2024-05-23T22:26:04.726;77
2024-05-23T22:26:05.756;77
2024-05-23T22:26:06.736;78;13,5
2024-05-23T22:26:07.717;79;17,8
2024-05-23T22:26:08.755;80;16,4
2024-05-23T22:26:09.781;81;14,9
2024-05-23T22:26:10.728;81;14,5
2024-05-23T22:26:11.744;82;13,9
2024-05-23T22:26:12.749;81;13,4
2024-05-23T22:26:13.737;81;13,0
2024-05-23T22:26:14.745;81;12,6
2024-05-23T22:26:15.736;81;11,8
2024-05-23T22:26:16.754;81;11,5
2024-05-23T22:26:17.759;82;11,6
2024-05-23T22:26:18.746;82;11,1
2024-05-23T22:26:19.753;82;11,7
2024-05-23T22:26:20.745;81;12,4
2024-05-23T22:26:21.726;81;12,2
2024-05-23T22:26:22.725;80;11,7
2024-05-23T22:26:23.755;80;11,5
2024-05-23T22:26:24.737;80;11,6
2024-05-23T22:26:25.723;80;11,4
2024-05-23T22:26:26.740;79;11,4
2024-05-23T22:26:27.747;79;10,8
2024-05-23T22:26:28.734;79;10,6
2024-05-23T22:26:29.747;79;8,5
2024-05-23T22:26:30.727;79;8,6
2024-05-23T22:26:31.717;79;9,9
2024-05-23T22:26:32.761;78;9,7
2024-05-23T22:26:33.747;78;9,6
2024-05-23T22:26:34.726;78;9,3
2024-05-23T22:26:35.768;77;9,3
2024-05-23T22:26:36.730;77;9,2
2024-05-23T22:26:37.736;77;9,2
2024-05-23T22:26:38.748;76;9,2
2024-05-23T22:26:39.732;76;9,7
2024-05-23T22:26:40.740;76;9,8
2024-05-23T22:26:41.757;77;9,4
2024-05-23T22:26:42.748;78;13,1
2024-05-23T22:26:43.725;80;13,3
2024-05-23T22:26:44.738;81;14,0
2024-05-23T22:26:45.736;83;14,4
2024-05-23T22:26:46.723;85;14,2
2024-05-23T22:26:47.751;86;14,9
2024-05-23T22:26:48.726;85;18,3
2024-05-23T22:26:49.766;84;19,0
2024-05-23T22:26:50.756;83;19,0
2024-05-23T22:26:51.737;82;18,9
2024-05-23T22:26:52.725;82;20,5
2024-05-23T22:26:53.739;83;20,4
2024-05-23T22:26:54.754;83;20,5
2024-05-23T22:26:55.738;84;20,5
2024-05-23T22:26:56.758;84;20,7
2024-05-23T22:26:57.733;83;21,2
2024-05-23T22:26:58.737;83;21,2
2024-05-23T22:26:59.758;82;21,3
2024-05-23T22:27:00.746;81;21,5
2024-05-23T22:27:01.726;80;21,1
2024-05-23T22:27:02.742;80;21,0
2024-05-23T22:27:03.736;80;21,0
2024-05-23T22:27:04.798;80;18,3
2024-05-23T22:27:05.745;79;18,3
2024-05-23T22:27:06.737;79;17,8
2024-05-23T22:27:07.740;79;17,6
2024-05-23T22:27:08.743;79;17,7
2024-05-23T22:27:09.748;79;17,1
2024-05-23T22:27:10.782;79;12,5
2024-05-23T22:27:11.739;80;12,3
2024-05-23T22:27:12.780;81;12,7
2024-05-23T22:27:13.735;81;12,7
2024-05-23T22:27:14.788;81;8,7
2024-05-23T22:27:15.736;81;8,7
2024-05-23T22:27:16.717;81;8,6
2024-05-23T22:27:17.762;81;8,2
2024-05-23T22:27:18.748;82;8,3
2024-05-23T22:27:19.727;82;6,8
2024-05-23T22:27:20.745;82;6,8
2024-05-23T22:27:21.740;83;6,2
2024-05-23T22:27:22.767;83;6,1
2024-05-23T22:27:23.758;83;5,9
2024-05-23T22:27:24.737;83;6,0
2024-05-23T22:27:25.718;83;6,9
2024-05-23T22:27:26.756;82;7,1
2024-05-23T22:27:27.735;82;7,0
2024-05-23T22:27:28.727;82;6,7
2024-05-23T22:27:29.746;82;6,4
2024-05-23T22:27:30.776;82;6,6
2024-05-23T22:27:31.742;82;6,4
2024-05-23T22:27:32.745;82;6,3
2024-05-23T22:27:33.734;82;5,7
2024-05-23T22:27:34.717;82;6,6
2024-05-23T22:27:35.747;81;7,3
2024-05-23T22:27:36.747;80;7,1
2024-05-23T22:27:37.726;80;7,1
