Phone timestamp;HR [bpm];HRV [ms];
2024-05-22T19:37:42.438;91
2024-05-22T19:37:43.455;91
2024-05-22T19:37:44.452;91;3,8
2024-05-22T19:37:45.455;91;9,6
2024-05-22T19:37:46.463;91;8,7
2024-05-22T19:37:47.453;89;13,0
2024-05-22T19:37:48.436;88;12,3
2024-05-22T19:37:49.474;87;11,6
2024-05-22T19:37:50.464;87;11,1
2024-05-22T19:37:51.444;88;11,2
2024-05-22T19:37:52.456;88;11,1
2024-05-22T19:37:53.446;89;10,5
2024-05-22T19:37:54.460;90;10,0
2024-05-22T19:37:55.473;90;9,7
2024-05-22T19:37:56.458;92;10,6
2024-05-22T19:37:57.434;93;10,3
2024-05-22T19:37:58.477;94;9,9
2024-05-22T19:37:59.466;94;10,0
2024-05-22T19:38:00.445;94;9,8
2024-05-22T19:38:01.466;93;10,2
2024-05-22T19:38:02.465;92;10,3
2024-05-22T19:38:03.487;92;10,2
2024-05-22T19:38:04.464;92;9,6
2024-05-22T19:38:05.446;93;8,5
2024-05-22T19:38:06.434;93;8,2
2024-05-22T19:38:07.465;93;8,4
2024-05-22T19:38:08.456;92;10,3
2024-05-22T19:38:09.445;91;10,3
2024-05-22T19:38:10.457;90;10,0
2024-05-22T19:38:11.464;89;9,8
2024-05-22T19:38:12.472;89;10,4
2024-05-22T19:38:13.474;90;11,0
2024-05-22T19:38:14.478;92;11,5
2024-05-22T19:38:15.435;94;11,2
2024-05-22T19:38:16.458;96;11,2
2024-05-22T19:38:17.465;96;11,2
2024-05-22T19:38:18.455;96;12,1
2024-05-22T19:38:19.465;94;13,6
2024-05-22T19:38:20.470;92;13,3
2024-05-22T19:38:21.453;92;13,3
2024-05-22T19:38:22.474;93;15,1
2024-05-22T19:38:23.455;93;15,0
2024-05-22T19:38:24.435;94;14,8
2024-05-22T19:38:25.472;94;14,8
2024-05-22T19:38:26.448;93;15,4
2024-05-22T19:38:27.458;92;14,6
2024-05-22T19:38:28.466;90;14,8
2024-05-22T19:38:29.467;89;15,1
2024-05-22T19:38:30.456;88;15,2
2024-05-22T19:38:31.463;87;14,8
2024-05-22T19:38:32.459;86;14,7
2024-05-22T19:38:33.437;85;14,2
2024-05-22T19:38:34.476;85;14,5
2024-05-22T19:38:35.466;86;14,3
2024-05-22T19:38:36.474;86;14,3
2024-05-22T19:38:37.465;86;14,3
2024-05-22T19:38:38.449;86;13,3
2024-05-22T19:38:39.457;86;11,6
2024-05-22T19:38:40.466;86;11,5
2024-05-22T19:38:41.457;86;11,5
2024-05-22T19:38:42.440;86;9,5
2024-05-22T19:38:43.474;86;9,0
2024-05-22T19:38:44.466;86;9,2
2024-05-22T19:38:45.445;86;9,2
2024-05-22T19:38:46.464;87;8,4
2024-05-22T19:38:47.447;88;7,5
2024-05-22T19:38:48.450;89;7,1
2024-05-22T19:38:49.464;89;6,4
2024-05-22T19:38:50.465;89;6,1
2024-05-22T19:38:51.445;89;6,7
2024-05-22T19:38:52.455;88;7,5
2024-05-22T19:38:53.454;88;7,5
2024-05-22T19:38:54.457;88;6,2
2024-05-22T19:38:55.467;88;6,0
2024-05-22T19:38:56.445;88;6,0
2024-05-22T19:38:57.441;89;7,2
2024-05-22T19:38:58.476;89;7,2
2024-05-22T19:38:59.465;90;7,2
2024-05-22T19:39:00.441;90;7,1
2024-05-22T19:39:01.456;90;7,5
2024-05-22T19:39:02.467;89;9,3
2024-05-22T19:39:03.456;88;9,3
2024-05-22T19:39:04.465;86;9,7
2024-05-22T19:39:05.453;86;9,7
2024-05-22T19:39:06.457;86;11,3
2024-05-22T19:39:07.474;87;11,5
2024-05-22T19:39:08.467;88;11,9
2024-05-22T19:39:09.495;89;11,9
2024-05-22T19:39:10.478;90;11,7
2024-05-22T19:39:11.450;90;12,1
2024-05-22T19:39:12.442;89;12,4
2024-05-22T19:39:13.463;88;13,0
2024-05-22T19:39:14.450;87;13,0
2024-05-22T19:39:15.459;86;12,9
2024-05-22T19:39:16.474;86;12,6
2024-05-22T19:39:17.456;87;12,8
2024-05-22T19:39:18.445;88;13,9
2024-05-22T19:39:19.454;89;13,9
2024-05-22T19:39:20.465;90;13,7
2024-05-22T19:39:21.442;90;12,8
2024-05-22T19:39:22.476;90;12,7
2024-05-22T19:39:23.446;89;13,4
2024-05-22T19:39:24.455;88;13,4
2024-05-22T19:39:25.465;88;12,3
2024-05-22T19:39:26.465;87;11,9
2024-05-22T19:39:27.445;88;12,3
2024-05-22T19:39:28.458;90;13,2
2024-05-22T19:39:29.454;91;13,2
