Phone timestamp;HR [bpm];HRV [ms];
2024-05-24T23:21:07.421;77
2024-05-24T23:21:08.436;77
2024-05-24T23:21:09.433;77
2024-05-24T23:21:10.438;78;16,1
2024-05-24T23:21:11.439;78;15,9
2024-05-24T23:21:12.443;79;14,5
2024-05-24T23:21:13.436;79;18,2
2024-05-24T23:21:14.447;78;17,1
2024-05-24T23:21:15.427;78;16,3
2024-05-24T23:21:16.436;78;14,8
2024-05-24T23:21:17.486;78;14,3
2024-05-24T23:21:18.431;78;14,6
2024-05-24T23:21:19.438;78;14,9
2024-05-24T23:21:20.458;79;14,0
2024-05-24T23:21:21.432;79;13,6
2024-05-24T23:21:22.426;79;14,6
2024-05-24T23:21:23.444;78;14,3
2024-05-24T23:21:24.446;78;15,6
2024-05-24T23:21:25.425;76;19,8
2024-05-24T23:21:26.457;75;18,9
2024-05-24T23:21:27.426;74;18,6
2024-05-24T23:21:28.439;74;18,3
2024-05-24T23:21:29.455;73;18,0
2024-05-24T23:21:30.439;74;19,3
2024-05-24T23:21:31.417;74;19,4
2024-05-24T23:21:32.445;75;19,3
2024-05-24T23:21:33.446;75;18,9
2024-05-24T23:21:34.423;75;18,2
2024-05-24T23:21:35.443;75;18,3
2024-05-24T23:21:36.435;75;18,6
2024-05-24T23:21:37.420;74;17,2
2024-05-24T23:21:38.456;74;18,0
2024-05-24T23:21:39.426;74;18,0
2024-05-24T23:21:40.466;73;18,6
2024-05-24T23:21:41.446;72;18,6
2024-05-24T23:21:42.435;72;19,6
2024-05-24T23:21:43.433;73;20,3
2024-05-24T23:21:44.458;73;20,3
2024-05-24T23:21:45.435;73;20,3
2024-05-24T23:21:46.420;73;19,7
2024-05-24T23:21:47.459;73;19,8
2024-05-24T23:21:48.445;73;18,9
2024-05-24T23:21:49.436;73;15,4
2024-05-24T23:21:50.475;73;15,4
2024-05-24T23:21:51.425;73;15,4
2024-05-24T23:21:52.436;73;15,3
2024-05-24T23:21:53.457;74;14,6
2024-05-24T23:21:54.445;74;13,9
2024-05-24T23:21:55.422;75;14,4
2024-05-24T23:21:56.456;76;14,8
2024-05-24T23:21:57.442;77;14,7
2024-05-24T23:21:58.424;77;14,7
2024-05-24T23:21:59.440;78;14,4
2024-05-24T23:22:00.424;79;14,6
2024-05-24T23:22:01.435;79;13,9
2024-05-24T23:22:02.463;78;19,9
2024-05-24T23:22:03.431;77;20,0
2024-05-24T23:22:04.424;76;20,0
2024-05-24T23:22:05.455;76;18,6
2024-05-24T23:22:06.436;76;18,0
2024-05-24T23:22:07.436;76;19,6
2024-05-24T23:22:08.436;76;19,6
2024-05-24T23:22:09.449;77;19,6
2024-05-24T23:22:10.435;76;19,6
2024-05-24T23:22:11.458;76;21,4
2024-05-24T23:22:12.429;75;21,4
2024-05-24T23:22:13.424;74;24,6
2024-05-24T23:22:14.436;73;27,1
2024-05-24T23:22:15.445;72;27,1
2024-05-24T23:22:16.434;71;27,1
2024-05-24T23:22:17.446;70;27,2
2024-05-24T23:22:18.433;69;26,6
2024-05-24T23:22:19.435;68;26,7
2024-05-24T23:22:20.437;68;26,7
2024-05-24T23:22:21.444;68;26,6
2024-05-24T23:22:22.423;67;26,6
2024-05-24T23:22:23.467;67;26,6
2024-05-24T23:22:24.447;67;26,6
2024-05-24T23:22:25.435;67;26,7
2024-05-24T23:22:26.446;66;26,7
2024-05-24T23:22:27.431;66;26,6
2024-05-24T23:22:28.436;66;26,6
2024-05-24T23:22:29.459;66;22,2
2024-05-24T23:22:30.475;66;22,4
2024-05-24T23:22:31.424;66;22,4
2024-05-24T23:22:32.471;66;22,3
2024-05-24T23:22:33.445;66;22,4
2024-05-24T23:22:34.436;67;21,1
2024-05-24T23:22:35.445;67;21,1
2024-05-24T23:22:36.430;67;21,2
2024-05-24T23:22:37.436;67;21,1
2024-05-24T23:22:38.460;67;19,2
2024-05-24T23:22:39.442;67;17,3
