Phone timestamp;HR [bpm];HRV [ms];
2024-05-27T22:47:26.901;113
2024-05-27T22:47:27.895;113
2024-05-27T22:47:28.931;114;5,0
2024-05-27T22:47:29.910;117;5,7
2024-05-27T22:47:30.897;119;6,2
2024-05-27T22:47:31.901;119;6,0
2024-05-27T22:47:32.922;119;6,1
2024-05-27T22:47:33.909;118;5,8
2024-05-27T22:47:34.892;117;5,5
2024-05-27T22:47:35.906;117;5,2
2024-05-27T22:47:36.912;119;5,9
2024-05-27T22:47:37.902;120;5,6
2024-05-27T22:47:38.910;119;5,7
2024-05-27T22:47:39.900;119;5,6
2024-05-27T22:47:40.903;118;5,6
2024-05-27T22:47:41.934;115;6,2
2024-05-27T22:47:42.900;113;6,2
2024-05-27T22:47:43.891;112;5,9
2024-05-27T22:47:44.902;112;5,6
2024-05-27T22:47:45.902;112;5,2
2024-05-27T22:47:46.905;112;5,2
2024-05-27T22:47:47.903;112;4,8
2024-05-27T22:47:48.900;110;6,9
2024-05-27T22:47:49.914;109;6,9
2024-05-27T22:47:50.923;106;7,6
2024-05-27T22:47:51.899;103;7,8
2024-05-27T22:47:52.894;102;7,6
2024-05-27T22:47:53.906;103;8,2
2024-05-27T22:47:54.901;103;8,5
2024-05-27T22:47:55.905;105;8,4
2024-05-27T22:47:56.926;105;8,2
2024-05-27T22:47:57.902;105;8,2
2024-05-27T22:47:58.897;105;8,1
2024-05-27T22:47:59.904;105;8,2
2024-05-27T22:48:00.912;105;8,3
2024-05-27T22:48:01.924;104;8,6
2024-05-27T22:48:02.910;103;8,6
2024-05-27T22:48:03.916;103;8,6
2024-05-27T22:48:04.898;103;8,6
2024-05-27T22:48:05.919;103;6,9
2024-05-27T22:48:06.899;104;7,1
2024-05-27T22:48:07.893;104;6,1
2024-05-27T22:48:08.924;104;6,1
2024-05-27T22:48:09.905;106;5,6
2024-05-27T22:48:10.903;108;6,0
2024-05-27T22:48:11.906;109;6,0
2024-05-27T22:48:12.912;108;7,4
2024-05-27T22:48:13.902;106;7,9
2024-05-27T22:48:14.908;103;8,4
2024-05-27T22:48:15.899;101;8,4
2024-05-27T22:48:16.884;101;8,7
2024-05-27T22:48:17.924;101;8,7
2024-05-27T22:48:18.913;103;9,4
2024-05-27T22:48:19.885;103;9,4
2024-05-27T22:48:20.911;104;9,5
2024-05-27T22:48:21.948;104;9,5
2024-05-27T22:48:22.892;104;9,7
2024-05-27T22:48:23.953;103;9,5
2024-05-27T22:48:24.903;103;9,6
2024-05-27T22:48:25.882;103;9,6
2024-05-27T22:48:26.910;102;9,2
2024-05-27T22:48:27.917;103;8,8
2024-05-27T22:48:28.904;104;8,7
2024-05-27T22:48:29.907;104;7,5
2024-05-27T22:48:30.893;104;7,0
2024-05-27T22:48:31.885;104;5,9
2024-05-27T22:48:32.911;104;5,9
2024-05-27T22:48:33.902;104;5,3
2024-05-27T22:48:34.915;104;5,4
2024-05-27T22:48:35.905;103;3,5
2024-05-27T22:48:36.914;103;3,9
2024-05-27T22:48:37.903;104;3,8
2024-05-27T22:48:38.916;104;3,8
2024-05-27T22:48:39.892;103;4,8
2024-05-27T22:48:40.905;102;4,8
2024-05-27T22:48:41.925;101;5,3
2024-05-27T22:48:42.911;100;5,4
2024-05-27T22:48:43.886;98;5,4
2024-05-27T22:48:44.929;98;5,2
2024-05-27T22:48:45.911;97;5,2
2024-05-27T22:48:46.893;98;5,2
2024-05-27T22:48:47.912;98;5,2
2024-05-27T22:48:48.892;97;5,2
2024-05-27T22:48:49.902;97;5,2
2024-05-27T22:48:50.911;97;5,2
2024-05-27T22:48:51.914;96;6,0
2024-05-27T22:48:52.888;96;5,8
2024-05-27T22:48:53.925;96;6,0
2024-05-27T22:48:54.911;95;6,0
2024-05-27T22:48:55.904;95;6,0
2024-05-27T22:48:56.902;96;6,1
2024-05-27T22:48:57.895;96;5,5
2024-05-27T22:48:58.901;95;5,0
2024-05-27T22:48:59.909;96;5,0
2024-05-27T22:49:00.912;96;4,5
2024-05-27T22:49:01.887;94;4,7
2024-05-27T22:49:02.924;94;4,9
2024-05-27T22:49:03.898;95;5,1
2024-05-27T22:49:04.903;95;5,1
2024-05-27T22:49:05.912;96;5,1
2024-05-27T22:49:06.900;97;5,3
2024-05-27T22:49:07.919;97;5,3
