Phone timestamp;HR [bpm];HRV [ms];
2024-05-22T19:30:22.452;125
2024-05-22T19:30:23.444;124
2024-05-22T19:30:24.462;123;2,5
2024-05-22T19:30:25.469;123;3,1
2024-05-22T19:30:26.462;122;2,8
2024-05-22T19:30:27.471;121;2,5
2024-05-22T19:30:28.459;121;2,3
2024-05-22T19:30:29.460;121;2,2
2024-05-22T19:30:30.483;121;2,1
2024-05-22T19:30:31.459;121;2,0
2024-05-22T19:30:32.462;120;2,5
2024-05-22T19:30:33.468;120;2,6
2024-05-22T19:30:34.461;119;2,7
2024-05-22T19:30:35.463;119;2,6
2024-05-22T19:30:36.486;119;2,5
2024-05-22T19:30:37.461;119;2,3
2024-05-22T19:30:38.445;119;2,4
2024-05-22T19:30:39.485;119;2,6
2024-05-22T19:30:40.474;119;2,3
2024-05-22T19:30:41.452;119;2,7
2024-05-22T19:30:42.469;120;2,7
2024-05-22T19:30:43.458;120;2,7
2024-05-22T19:30:44.463;121;3,8
2024-05-22T19:30:45.484;123;3,8
2024-05-22T19:30:46.462;123;4,3
2024-05-22T19:30:47.443;121;4,8
2024-05-22T19:30:48.467;119;4,7
2024-05-22T19:30:49.474;118;4,9
2024-05-22T19:30:50.452;117;5,1
2024-05-22T19:30:51.472;117;5,3
2024-05-22T19:30:52.508;118;5,3
2024-05-22T19:30:53.491;118;5,3
2024-05-22T19:30:54.482;118;5,2
2024-05-22T19:30:55.459;118;5,2
2024-05-22T19:30:56.443;117;5,1
2024-05-22T19:30:57.485;116;5,2
2024-05-22T19:30:58.474;115;5,3
2024-05-22T19:30:59.453;115;4,8
2024-05-22T19:31:00.470;114;5,1
2024-05-22T19:31:01.476;115;4,7
2024-05-22T19:31:02.456;115;3,9
2024-05-22T19:31:03.482;115;3,9
2024-05-22T19:31:04.453;114;3,9
2024-05-22T19:31:05.450;113;4,1
2024-05-22T19:31:06.467;112;4,2
2024-05-22T19:31:07.466;111;3,8
2024-05-22T19:31:08.448;111;3,8
2024-05-22T19:31:09.473;110;3,8
2024-05-22T19:31:10.465;109;4,4
2024-05-22T19:31:11.463;108;4,2
2024-05-22T19:31:12.464;108;4,2
2024-05-22T19:31:13.466;108;4,1
2024-05-22T19:31:14.446;107;4,0
2024-05-22T19:31:15.472;107;3,8
2024-05-22T19:31:16.474;107;3,4
2024-05-22T19:31:17.462;106;3,4
2024-05-22T19:31:18.473;106;3,6
2024-05-22T19:31:19.456;106;3,6
2024-05-22T19:31:20.443;107;3,5
2024-05-22T19:31:21.484;108;3,1
2024-05-22T19:31:22.473;107;3,1
2024-05-22T19:31:23.443;107;3,3
2024-05-22T19:31:24.468;107;3,3
2024-05-22T19:31:25.504;107;3,4
2024-05-22T19:31:26.493;107;3,4
2024-05-22T19:31:27.474;106;3,2
2024-05-22T19:31:28.455;105;3,2
2024-05-22T19:31:29.464;105;3,2
2024-05-22T19:31:30.487;104;3,2
2024-05-22T19:31:31.461;104;3,5
2024-05-22T19:31:32.453;103;3,8
2024-05-22T19:31:33.487;102;3,8
2024-05-22T19:31:34.464;102;4,0
2024-05-22T19:31:35.460;102;4,0
2024-05-22T19:31:36.467;102;4,0
2024-05-22T19:31:37.453;102;4,0
2024-05-22T19:31:38.468;101;4,4
2024-05-22T19:31:39.474;102;4,4
2024-05-22T19:31:40.458;103;5,3
2024-05-22T19:31:41.481;104;5,4
2024-05-22T19:31:42.464;104;5,2
2024-05-22T19:31:43.506;105;5,2
2024-05-22T19:31:44.446;105;5,2
2024-05-22T19:31:45.473;106;5,2
2024-05-22T19:31:46.456;105;5,0
2024-05-22T19:31:47.462;105;5,0
2024-05-22T19:31:48.485;105;5,0
2024-05-22T19:31:49.473;105;98,4
2024-05-22T19:31:50.450;105;98,4
2024-05-22T19:31:51.464;105;137,7
2024-05-22T19:31:52.457;105;137,7
2024-05-22T19:31:53.464;104;137,7
2024-05-22T19:31:54.472;104;137,7
2024-05-22T19:31:55.462;104;137,7
2024-05-22T19:31:56.465;106;137,7
2024-05-22T19:31:57.473;106;137,7
2024-05-22T19:31:58.504;106;137,7
2024-05-22T19:31:59.483;106;137,7
2024-05-22T19:32:00.476;107;137,7
2024-05-22T19:32:01.475;109;137,7
2024-05-22T19:32:02.466;110;137,7
2024-05-22T19:32:03.484;110;137,7
2024-05-22T19:32:04.461;110;137,7
2024-05-22T19:32:05.464;109;96,5
2024-05-22T19:32:06.484;107;96,6
2024-05-22T19:32:07.462;106;5,9
2024-05-22T19:32:08.447;105;5,7
2024-05-22T19:32:09.471;104;5,7
2024-05-22T19:32:10.472;103;5,6
2024-05-22T19:32:11.455;103;5,6
2024-05-22T19:32:12.483;102;4,9
2024-05-22T19:32:13.461;102;5,2
