Phone timestamp;HR [bpm];HRV [ms];
2024-05-25T23:06:42.965;110
2024-05-25T23:06:43.961;113
2024-05-25T23:06:44.952;115;1,3
2024-05-25T23:06:45.952;117;2,6
2024-05-25T23:06:46.937;120;4,6
2024-05-25T23:06:47.949;121;4,2
2024-05-25T23:06:48.938;121;5,4
2024-05-25T23:06:49.941;119;5,8
2024-05-25T23:06:50.941;119;5,6
2024-05-25T23:06:51.939;118;5,4
2024-05-25T23:06:52.927;117;5,1
2024-05-25T23:06:53.950;117;5,1
2024-05-25T23:06:54.935;117;4,9
2024-05-25T23:06:55.929;117;4,8
2024-05-25T23:06:56.944;117;4,6
2024-05-25T23:06:57.954;117;4,5
2024-05-25T23:06:58.923;118;4,6
2024-05-25T23:06:59.963;118;4,6
2024-05-25T23:07:00.941;119;4,5
2024-05-25T23:07:01.950;118;3,9
2024-05-25T23:07:02.950;118;3,9
2024-05-25T23:07:03.953;119;3,5
2024-05-25T23:07:04.929;120;2,9
2024-05-25T23:07:05.952;121;2,9
2024-05-25T23:07:06.931;120;3,3
2024-05-25T23:07:07.944;118;3,9
2024-05-25T23:07:08.960;116;4,8
2024-05-25T23:07:09.941;112;5,8
2024-05-25T23:07:10.923;111;5,9
2024-05-25T23:07:11.960;110;6,0
2024-05-25T23:07:12.957;111;6,7
2024-05-25T23:07:13.923;112;6,6
2024-05-25T23:07:14.949;113;6,6
2024-05-25T23:07:15.930;113;6,6
2024-05-25T23:07:16.970;113;6,6
2024-05-25T23:07:17.960;114;6,6
2024-05-25T23:07:18.936;113;7,0
2024-05-25T23:07:19.924;110;7,2
2024-05-25T23:07:20.961;109;7,2
2024-05-25T23:07:21.950;108;7,2
2024-05-25T23:07:22.921;109;7,2
2024-05-25T23:07:23.956;110;7,6
2024-05-25T23:07:24.931;111;6,0
2024-05-25T23:07:25.930;111;6,3
2024-05-25T23:07:26.961;110;6,9
2024-05-25T23:07:27.942;107;7,2
2024-05-25T23:07:28.926;107;6,6
2024-05-25T23:07:29.954;107;6,6
2024-05-25T23:07:30.942;107;6,6
2024-05-25T23:07:31.941;107;6,6
2024-05-25T23:07:32.953;107;6,6
2024-05-25T23:07:33.930;106;6,6
2024-05-25T23:07:34.924;106;6,2
2024-05-25T23:07:35.941;106;5,8
2024-05-25T23:07:36.951;106;5,7
2024-05-25T23:07:37.928;106;6,0
2024-05-25T23:07:38.951;107;5,8
2024-05-25T23:07:39.951;107;4,9
2024-05-25T23:07:40.943;107;4,9
2024-05-25T23:07:41.950;107;4,6
2024-05-25T23:07:42.934;108;3,4
2024-05-25T23:07:43.941;108;2,5
2024-05-25T23:07:44.961;108;2,5
2024-05-25T23:07:45.942;108;2,3
2024-05-25T23:07:46.933;108;2,4
2024-05-25T23:07:47.961;107;2,6
2024-05-25T23:07:48.954;107;2,6
2024-05-25T23:07:49.969;107;2,5
2024-05-25T23:07:50.952;107;2,5
2024-05-25T23:07:51.939;107;3,1
2024-05-25T23:07:52.943;108;3,1
2024-05-25T23:07:53.951;108;2,8
2024-05-25T23:07:54.940;107;2,8
2024-05-25T23:07:55.961;108;2,8
2024-05-25T23:07:56.944;107;2,8
2024-05-25T23:07:57.945;106;2,7
2024-05-25T23:07:58.939;107;2,8
2024-05-25T23:07:59.944;107;2,8
2024-05-25T23:08:00.934;107;2,8
2024-05-25T23:08:01.942;107;2,8
2024-05-25T23:08:02.962;107;2,9
2024-05-25T23:08:03.953;107;2,9
2024-05-25T23:08:04.930;108;3,1
2024-05-25T23:08:05.945;109;3,1
2024-05-25T23:08:06.943;110;3,2
2024-05-25T23:08:07.942;110;2,6
2024-05-25T23:08:08.956;109;3,0
2024-05-25T23:08:09.940;110;2,7
2024-05-25T23:08:10.939;110;3,7
