Phone timestamp;HR [bpm];HRV [ms];
2024-05-23T22:34:28.725;76
2024-05-23T22:34:29.711;76
2024-05-23T22:34:30.748;76
2024-05-23T22:34:31.758;76;252,1
2024-05-23T22:34:32.709;76;230,3
2024-05-23T22:34:33.747;77;199,7
2024-05-23T22:34:34.743;78;188,8
2024-05-23T22:34:35.715;80;170,8
2024-05-23T22:34:36.737;80;163,6
2024-05-23T22:34:37.739;81;157,1
2024-05-23T22:34:38.730;83;146,3
2024-05-23T22:34:39.739;83;141,8
2024-05-23T22:34:40.722;82;137,6
2024-05-23T22:34:41.712;82;130,2
2024-05-23T22:34:42.750;82;126,9
2024-05-23T22:34:43.728;82;123,9
2024-05-23T22:34:44.729;82;118,4
2024-05-23T22:34:45.759;81;116,0
2024-05-23T22:34:46.742;81;113,6
2024-05-23T22:34:47.719;81;111,4
2024-05-23T22:34:48.781;80;109,4
2024-05-23T22:34:49.733;78;105,9
2024-05-23T22:34:50.711;78;76,2
2024-05-23T22:34:51.739;77;19,9
2024-05-23T22:34:52.742;76;19,1
2024-05-23T22:34:53.717;76;18,5
2024-05-23T22:34:54.733;77;19,7
2024-05-23T22:34:55.721;78;19,3
2024-05-23T22:34:56.710;78;17,4
2024-05-23T22:34:57.753;79;17,4
2024-05-23T22:34:58.728;78;18,5
2024-05-23T22:34:59.709;79;18,5
2024-05-23T22:35:00.739;80;22,0
2024-05-23T22:35:01.724;81;21,3
2024-05-23T22:35:02.730;81;21,4
2024-05-23T22:35:03.737;81;21,3
2024-05-23T22:35:04.721;81;21,3
2024-05-23T22:35:05.717;81;21,3
2024-05-23T22:35:06.751;82;21,2
2024-05-23T22:35:07.730;82;20,7
2024-05-23T22:35:08.715;82;20,7
2024-05-23T22:35:09.748;82;21,1
2024-05-23T22:35:10.741;81;19,1
2024-05-23T22:35:11.731;80;22,2
2024-05-23T22:35:12.743;79;22,3
2024-05-23T22:35:13.721;78;21,9
2024-05-23T22:35:14.760;77;21,6
2024-05-23T22:35:15.750;76;20,6
2024-05-23T22:35:16.729;76;19,1
2024-05-23T22:35:17.717;76;18,8
2024-05-23T22:35:18.731;76;19,6
2024-05-23T22:35:19.732;76;20,0
2024-05-23T22:35:20.724;77;19,0
2024-05-23T22:35:21.782;77;19,1
2024-05-23T22:35:22.757;78;15,2
2024-05-23T22:35:23.719;78;15,3
2024-05-23T22:35:24.782;78;15,1
2024-05-23T22:35:25.741;79;15,3
2024-05-23T22:35:26.715;80;15,3
2024-05-23T22:35:27.731;79;15,3
2024-05-23T22:35:28.745;79;16,8
2024-05-23T22:35:29.717;79;16,8
2024-05-23T22:35:30.751;79;16,9
2024-05-23T22:35:31.730;79;16,5
2024-05-23T22:35:32.731;79;16,2
2024-05-23T22:35:33.734;79;16,3
2024-05-23T22:35:34.740;78;12,4
2024-05-23T22:35:35.720;77;18,0
2024-05-23T22:35:36.732;77;18,0
2024-05-23T22:35:37.721;75;17,9
2024-05-23T22:35:38.731;75;18,5
2024-05-23T22:35:39.738;75;18,4
2024-05-23T22:35:40.758;74;18,4
2024-05-23T22:35:41.715;74;18,3
2024-05-23T22:35:42.750;74;17,7
2024-05-23T22:35:43.740;73;17,8
2024-05-23T22:35:44.722;72;17,7
2024-05-23T22:35:45.735;72;18,3
2024-05-23T22:35:46.739;72;18,2
2024-05-23T22:35:47.731;72;18,1
2024-05-23T22:35:48.741;73;18,1
2024-05-23T22:35:49.730;72;17,9
2024-05-23T22:35:50.730;72;18,4
2024-05-23T22:35:51.750;71;20,1
2024-05-23T22:35:52.740;71;18,8
2024-05-23T22:35:53.724;70;18,8
2024-05-23T22:35:54.761;70;20,9
2024-05-23T22:35:55.740;71;21,6
2024-05-23T22:35:56.731;72;22,9
2024-05-23T22:35:57.733;73;22,9
