Phone timestamp;HR [bpm];HRV [ms];
2024-05-16T23:23:15.290;118
2024-05-16T23:23:16.282;118
2024-05-16T23:23:17.308;119;1,4
2024-05-16T23:23:18.295;118;3,6
2024-05-16T23:23:19.305;118;3,5
2024-05-16T23:23:20.322;117;3,2
2024-05-16T23:23:21.303;116;3,0
2024-05-16T23:23:22.280;116;3,0
2024-05-16T23:23:23.319;115;2,8
2024-05-16T23:23:24.310;115;2,7
2024-05-16T23:23:25.293;115;3,1
2024-05-16T23:23:26.307;116;3,1
2024-05-16T23:23:27.314;117;3,0
2024-05-16T23:23:28.300;118;2,9
2024-05-16T23:23:29.320;119;3,0
2024-05-16T23:23:30.302;120;3,3
2024-05-16T23:23:31.286;121;3,2
2024-05-16T23:23:32.314;121;3,3
2024-05-16T23:23:33.311;120;3,0
2024-05-16T23:23:34.283;118;3,9
2024-05-16T23:23:35.313;116;4,2
2024-05-16T23:23:36.314;114;4,3
2024-05-16T23:23:37.291;113;4,3
2024-05-16T23:23:38.318;113;4,4
2024-05-16T23:23:39.349;113;4,5
2024-05-16T23:23:40.319;114;4,4
2024-05-16T23:23:41.320;115;4,4
2024-05-16T23:23:42.313;115;4,4
2024-05-16T23:23:43.303;115;4,5
2024-05-16T23:23:44.309;114;4,6
2024-05-16T23:23:45.293;111;5,0
2024-05-16T23:23:46.284;111;5,0
2024-05-16T23:23:47.319;110;5,0
2024-05-16T23:23:48.310;111;5,2
2024-05-16T23:23:49.290;112;5,6
2024-05-16T23:23:50.319;115;5,7
2024-05-16T23:23:51.345;118;5,7
2024-05-16T23:23:52.303;119;5,7
2024-05-16T23:23:53.310;120;5,7
2024-05-16T23:23:54.294;118;6,3
2024-05-16T23:23:55.304;114;8,9
2024-05-16T23:23:56.321;112;9,1
2024-05-16T23:23:57.310;109;9,1
2024-05-16T23:23:58.289;108;9,5
2024-05-16T23:23:59.320;109;9,5
2024-05-16T23:24:00.310;110;9,3
2024-05-16T23:24:01.292;112;9,7
2024-05-16T23:24:02.320;113;9,7
2024-05-16T23:24:03.295;114;9,6
2024-05-16T23:24:04.304;115;9,2
2024-05-16T23:24:05.310;114;8,9
2024-05-16T23:24:06.311;112;9,3
2024-05-16T23:24:07.291;111;9,3
2024-05-16T23:24:08.302;110;9,3
2024-05-16T23:24:09.311;109;9,3
2024-05-16T23:24:10.292;109;8,9
2024-05-16T23:24:11.311;109;6,2
2024-05-16T23:24:12.330;110;5,8
2024-05-16T23:24:13.329;111;5,8
2024-05-16T23:24:14.310;111;5,3
2024-05-16T23:24:15.313;112;5,1
2024-05-16T23:24:16.290;111;4,0
2024-05-16T23:24:17.301;111;4,0
2024-05-16T23:24:18.313;111;4,2
2024-05-16T23:24:19.286;110;4,2
2024-05-16T23:24:20.320;110;4,5
2024-05-16T23:24:21.300;110;3,3
2024-05-16T23:24:22.290;110;2,9
2024-05-16T23:24:23.321;111;2,9
2024-05-16T23:24:24.311;111;2,9
2024-05-16T23:24:25.288;111;2,6
2024-05-16T23:24:26.304;111;2,6
2024-05-16T23:24:27.312;110;2,5
2024-05-16T23:24:28.306;111;2,5
2024-05-16T23:24:29.321;111;2,5
2024-05-16T23:24:30.301;111;2,5
2024-05-16T23:24:31.306;112;2,9
2024-05-16T23:24:32.319;113;2,8
2024-05-16T23:24:33.313;113;3,2
2024-05-16T23:24:34.299;112;2,9
2024-05-16T23:24:35.307;112;3,1
2024-05-16T23:24:36.313;111;2,7
2024-05-16T23:24:37.303;111;2,9
2024-05-16T23:24:38.320;112;2,9
2024-05-16T23:24:39.297;113;3,4
2024-05-16T23:24:40.305;114;3,4
2024-05-16T23:24:41.319;114;3,4
2024-05-16T23:24:42.315;114;3,5
