Phone timestamp;HR [bpm];HRV [ms];
2024-05-16T23:21:27.320;182
2024-05-16T23:21:28.322;181;0,7
2024-05-16T23:21:29.321;181;0,7
2024-05-16T23:21:30.301;180;0,8
2024-05-16T23:21:31.351;179;0,8
2024-05-16T23:21:32.306;178;0,9
2024-05-16T23:21:33.312;177;1,0
2024-05-16T23:21:34.322;176;0,9
2024-05-16T23:21:35.310;176;0,9
2024-05-16T23:21:36.297;175;1,0
2024-05-16T23:21:37.322;174;0,9
2024-05-16T23:21:38.312;173;1,1
2024-05-16T23:21:39.302;172;1,1
2024-05-16T23:21:40.311;172;1,1
2024-05-16T23:21:41.324;170;1,1
2024-05-16T23:21:42.314;170;1,0
2024-05-16T23:21:43.321;170;0,9
2024-05-16T23:21:44.313;169;1,1
2024-05-16T23:21:45.299;168;1,1
2024-05-16T23:21:46.332;167;1,2
2024-05-16T23:21:47.323;165;1,3
2024-05-16T23:21:48.303;163;1,4
2024-05-16T23:21:49.318;161;1,8
2024-05-16T23:21:50.322;160;1,7
2024-05-16T23:21:51.302;157;1,9
2024-05-16T23:21:52.329;156;2,1
2024-05-16T23:21:53.302;154;2,2
2024-05-16T23:21:54.313;152;2,3
2024-05-16T23:21:55.334;149;2,3
2024-05-16T23:21:56.315;147;2,5
2024-05-16T23:21:57.302;146;2,4
2024-05-16T23:21:58.314;145;2,4
2024-05-16T23:21:59.347;145;2,3
2024-05-16T23:22:00.345;145;2,3
2024-05-16T23:22:01.314;144;1,9
2024-05-16T23:22:02.310;144;2,0
2024-05-16T23:22:03.316;142;2,1
2024-05-16T23:22:04.316;141;2,1
2024-05-16T23:22:05.307;139;2,1
2024-05-16T23:22:06.303;137;1,9
2024-05-16T23:22:07.318;137;1,8
2024-05-16T23:22:08.307;137;1,8
2024-05-16T23:22:09.315;137;1,6
2024-05-16T23:22:10.293;137;1,6
2024-05-16T23:22:11.312;136;1,9
2024-05-16T23:22:12.317;134;2,5
2024-05-16T23:22:13.306;133;2,8
2024-05-16T23:22:14.322;131;2,9
2024-05-16T23:22:15.302;129;2,9
2024-05-16T23:22:16.318;129;2,8
2024-05-16T23:22:17.304;128;2,6
2024-05-16T23:22:18.315;129;2,7
2024-05-16T23:22:19.293;129;2,7
2024-05-16T23:22:20.310;129;2,7
2024-05-16T23:22:21.293;128;2,9
2024-05-16T23:22:22.298;127;2,9
2024-05-16T23:22:23.326;127;2,9
2024-05-16T23:22:24.300;127;2,9
2024-05-16T23:22:25.284;127;2,8
2024-05-16T23:22:26.323;128;2,3
2024-05-16T23:22:27.305;129;2,3
2024-05-16T23:22:28.303;131;2,8
2024-05-16T23:22:29.302;133;2,8
2024-05-16T23:22:30.295;133;3,4
2024-05-16T23:22:31.303;132;3,4
2024-05-16T23:22:32.322;130;4,3
2024-05-16T23:22:33.325;128;4,3
2024-05-16T23:22:34.322;127;4,2
2024-05-16T23:22:35.312;126;4,2
2024-05-16T23:22:36.303;126;4,1
2024-05-16T23:22:37.306;125;4,1
2024-05-16T23:22:38.311;125;4,1
2024-05-16T23:22:39.295;125;4,0
2024-05-16T23:22:40.302;125;3,9
2024-05-16T23:22:41.323;124;3,9
2024-05-16T23:22:42.304;124;3,5
2024-05-16T23:22:43.289;123;3,5
2024-05-16T23:22:44.300;123;3,3
2024-05-16T23:22:45.314;123;2,8
2024-05-16T23:22:46.292;123;1,4
2024-05-16T23:22:47.313;124;1,3
2024-05-16T23:22:48.298;124;1,3
2024-05-16T23:22:49.304;124;1,4
2024-05-16T23:22:50.322;123;1,7
2024-05-16T23:22:51.315;122;2,1
2024-05-16T23:22:52.290;121;2,0
2024-05-16T23:22:53.304;121;2,0
2024-05-16T23:22:54.313;121;2,3
2024-05-16T23:22:55.299;122;2,4
