Phone timestamp;HR [bpm];HRV [ms];
2024-05-22T19:35:44.447;95
2024-05-22T19:35:45.469;94
2024-05-22T19:35:46.462;94
2024-05-22T19:35:47.444;94;6,6
2024-05-22T19:35:48.470;94;6,2
2024-05-22T19:35:49.475;93;5,8
2024-05-22T19:35:50.491;93;5,1
2024-05-22T19:35:51.466;93;4,9
2024-05-22T19:35:52.473;93;5,0
2024-05-22T19:35:53.464;93;4,8
2024-05-22T19:35:54.474;94;4,5
2024-05-22T19:35:55.463;94;4,4
2024-05-22T19:35:56.444;93;4,2
2024-05-22T19:35:57.453;93;5,6
2024-05-22T19:35:58.475;92;7,3
2024-05-22T19:35:59.453;91;7,1
2024-05-22T19:36:00.441;90;7,2
2024-05-22T19:36:01.474;89;7,1
2024-05-22T19:36:02.453;89;8,7
2024-05-22T19:36:03.455;89;8,6
2024-05-22T19:36:04.453;90;8,3
2024-05-22T19:36:05.465;90;8,4
2024-05-22T19:36:06.442;92;8,9
2024-05-22T19:36:07.471;92;8,9
2024-05-22T19:36:08.443;92;8,9
2024-05-22T19:36:09.456;91;10,2
2024-05-22T19:36:10.455;89;12,4
2024-05-22T19:36:11.462;87;16,2
2024-05-22T19:36:12.441;85;16,1
2024-05-22T19:36:13.458;84;16,1
2024-05-22T19:36:14.450;84;17,1
2024-05-22T19:36:15.441;84;18,0
2024-05-22T19:36:16.474;86;18,8
2024-05-22T19:36:17.466;88;19,5
2024-05-22T19:36:18.442;90;19,0
2024-05-22T19:36:19.454;91;19,2
2024-05-22T19:36:20.463;91;19,1
2024-05-22T19:36:21.452;91;19,4
2024-05-22T19:36:22.464;89;19,7
2024-05-22T19:36:23.483;89;19,7
2024-05-22T19:36:24.468;88;19,6
2024-05-22T19:36:25.475;88;19,6
2024-05-22T19:36:26.460;89;20,1
2024-05-22T19:36:27.442;90;20,1
2024-05-22T19:36:28.456;91;19,8
2024-05-22T19:36:29.464;92;18,3
2024-05-22T19:36:30.446;93;15,0
2024-05-22T19:36:31.476;93;15,2
2024-05-22T19:36:32.449;92;15,6
2024-05-22T19:36:33.453;91;14,6
2024-05-22T19:36:34.475;91;13,6
2024-05-22T19:36:35.463;91;13,1
2024-05-22T19:36:36.471;89;10,9
2024-05-22T19:36:37.456;89;10,9
2024-05-22T19:36:38.463;89;11,0
2024-05-22T19:36:39.454;89;10,8
2024-05-22T19:36:40.455;89;10,8
2024-05-22T19:36:41.452;90;8,9
2024-05-22T19:36:42.445;91;8,9
2024-05-22T19:36:43.475;90;9,2
2024-05-22T19:36:44.465;90;9,6
2024-05-22T19:36:45.444;87;16,7
2024-05-22T19:36:46.456;85;16,0
2024-05-22T19:36:47.464;84;16,1
2024-05-22T19:36:48.454;82;16,0
2024-05-22T19:36:49.464;82;16,5
2024-05-22T19:36:50.453;82;17,6
2024-05-22T19:36:51.458;83;18,0
2024-05-22T19:36:52.474;84;18,8
2024-05-22T19:36:53.462;85;18,8
2024-05-22T19:36:54.444;86;18,7
2024-05-22T19:36:55.459;87;18,9
2024-05-22T19:36:56.493;87;18,9
2024-05-22T19:36:57.486;86;19,5
2024-05-22T19:36:58.460;86;19,5
2024-05-22T19:36:59.453;85;19,5
2024-05-22T19:37:00.446;85;19,5
2024-05-22T19:37:01.474;86;19,7
2024-05-22T19:37:02.463;86;19,7
2024-05-22T19:37:03.439;87;19,6
2024-05-22T19:37:04.458;88;19,4
2024-05-22T19:37:05.466;88;18,3
2024-05-22T19:37:06.453;87;14,9
2024-05-22T19:37:07.472;87;14,9
2024-05-22T19:37:08.451;86;14,9
2024-05-22T19:37:09.434;85;14,3
2024-05-22T19:37:10.474;85;13,4
2024-05-22T19:37:11.463;85;12,9
2024-05-22T19:37:12.446;86;11,7
2024-05-22T19:37:13.464;87;12,1
2024-05-22T19:37:14.463;89;11,9
2024-05-22T19:37:15.442;89;11,7
2024-05-22T19:37:16.473;90;11,6
2024-05-22T19:37:17.445;89;11,1
2024-05-22T19:37:18.439;89;12,2
2024-05-22T19:37:19.467;88;12,2
2024-05-22T19:37:20.465;87;12,2
2024-05-22T19:37:21.436;87;11,4
2024-05-22T19:37:22.462;88;12,5
2024-05-22T19:37:23.454;89;12,6
2024-05-22T19:37:24.455;90;12,9
2024-05-22T19:37:25.456;91;12,6
