Phone timestamp;HR [bpm];HRV [ms];
2024-05-23T22:32:42.734;134
2024-05-23T22:32:43.721;135;1,1
2024-05-23T22:32:44.712;136;1,9
2024-05-23T22:32:45.751;137;2,0
2024-05-23T22:32:46.724;138;1,8
2024-05-23T22:32:47.727;139;1,6
2024-05-23T22:32:48.740;140;1,5
2024-05-23T22:32:49.721;140;1,5
2024-05-23T22:32:50.712;140;1,4
2024-05-23T22:32:51.751;141;1,4
2024-05-23T22:32:52.741;140;1,5
2024-05-23T22:32:53.747;140;1,5
2024-05-23T22:32:54.752;139;1,6
2024-05-23T22:32:55.742;137;1,9
2024-05-23T22:32:56.731;136;1,8
2024-05-23T22:32:57.739;134;1,9
2024-05-23T22:32:58.721;133;2,1
2024-05-23T22:32:59.734;132;2,1
2024-05-23T22:33:00.749;131;2,3
2024-05-23T22:33:01.729;130;2,4
2024-05-23T22:33:02.716;128;2,8
2024-05-23T22:33:03.750;125;4,3
2024-05-23T22:33:04.743;122;4,9
2024-05-23T22:33:05.719;120;5,0
2024-05-23T22:33:06.732;113;6,3
2024-05-23T22:33:07.720;111;6,4
2024-05-23T22:33:08.731;110;6,5
2024-05-23T22:33:09.750;111;7,5
2024-05-23T22:33:10.730;112;7,4
2024-05-23T22:33:11.747;111;8,0
2024-05-23T22:33:12.752;110;10,0
2024-05-23T22:33:13.738;103;10,0
2024-05-23T22:33:14.717;93;24,4
2024-05-23T22:33:15.739;93;24,4
2024-05-23T22:33:16.728;96;29,0
2024-05-23T22:33:17.720;104;29,6
2024-05-23T22:33:18.739;109;30,0
2024-05-23T22:33:19.738;111;29,9
2024-05-23T22:33:20.717;113;36,9
2024-05-23T22:33:21.752;112;37,0
2024-05-23T22:33:22.728;112;37,5
2024-05-23T22:33:23.730;105;37,6
2024-05-23T22:33:24.770;97;37,9
2024-05-23T22:33:25.725;96;38,1
2024-05-23T22:33:26.716;98;38,2
2024-05-23T22:33:27.751;99;39,5
2024-05-23T22:33:28.744;100;39,3
2024-05-23T22:33:29.717;94;44,5
2024-05-23T22:33:30.732;88;45,8
2024-05-23T22:33:31.740;87;46,0
2024-05-23T22:33:32.730;83;46,5
2024-05-23T22:33:33.736;83;40,8
2024-05-23T22:33:34.723;83;41,9
2024-05-23T22:33:35.731;84;39,9
2024-05-23T22:33:36.752;84;38,9
2024-05-23T22:33:37.730;84;38,7
2024-05-23T22:33:38.719;82;38,2
2024-05-23T22:33:39.731;81;38,4
2024-05-23T22:33:40.740;81;38,6
2024-05-23T22:33:41.720;83;34,3
2024-05-23T22:33:42.764;84;33,7
2024-05-23T22:33:43.732;87;33,3
2024-05-23T22:33:44.730;93;35,3
2024-05-23T22:33:45.751;96;34,7
2024-05-23T22:33:46.730;95;34,8
2024-05-23T22:33:47.721;93;35,8
2024-05-23T22:33:48.733;92;36,1
2024-05-23T22:33:49.738;90;36,1
2024-05-23T22:33:50.720;88;29,8
2024-05-23T22:33:51.750;88;27,6
2024-05-23T22:33:52.729;84;29,2
2024-05-23T22:33:53.742;83;29,2
2024-05-23T22:33:54.736;81;29,7
2024-05-23T22:33:55.740;80;28,3
2024-05-23T22:33:56.720;78;28,6
2024-05-23T22:33:57.732;78;28,9
2024-05-23T22:33:58.730;78;30,0
2024-05-23T22:33:59.730;79;31,2
2024-05-23T22:34:00.729;80;31,1
2024-05-23T22:34:01.760;78;39,9
2024-05-23T22:34:02.709;77;40,4
2024-05-23T22:34:03.778;76;40,4
2024-05-23T22:34:04.724;75;38,6
2024-05-23T22:34:05.719;75;39,7
2024-05-23T22:34:06.739;75;39,7
2024-05-23T22:34:07.740;75;38,0
2024-05-23T22:34:08.729;75;38,1
2024-05-23T22:34:09.748;74;38,3
2024-05-23T22:34:10.729;74;41,5
2024-05-23T22:34:11.709;73;39,3
2024-05-23T22:34:12.752;71;39,0
2024-05-23T22:34:13.741;71;39,5
2024-05-23T22:34:14.719;71;41,0
