Phone timestamp;HR [bpm];HRV [ms];
2024-05-24T23:33:33.433;70
2024-05-24T23:33:34.423;72
2024-05-24T23:33:35.431;76;5,9
2024-05-24T23:33:36.449;77;11,5
2024-05-24T23:33:37.428;80;16,8
2024-05-24T23:33:38.413;81;15,7
2024-05-24T23:33:39.429;82;14,8
2024-05-24T23:33:40.440;82;18,7
2024-05-24T23:33:41.418;81;29,8
2024-05-24T23:33:42.449;80;31,7
2024-05-24T23:33:43.419;79;30,7
2024-05-24T23:33:44.432;78;33,9
2024-05-24T23:33:45.449;76;31,9
2024-05-24T23:33:46.440;75;30,9
2024-05-24T23:33:47.410;74;30,0
2024-05-24T23:33:48.432;73;29,2
2024-05-24T23:33:49.440;73;30,6
2024-05-24T23:33:50.420;72;29,2
2024-05-24T23:33:51.449;72;28,7
2024-05-24T23:33:52.428;72;28,1
2024-05-24T23:33:53.430;73;31,0
2024-05-24T23:33:54.434;74;30,4
2024-05-24T23:33:55.441;74;29,8
2024-05-24T23:33:56.416;75;29,3
2024-05-24T23:33:57.466;74;30,6
2024-05-24T23:33:58.470;73;38,7
2024-05-24T23:33:59.441;72;38,9
2024-05-24T23:34:00.449;69;39,1
2024-05-24T23:34:01.430;68;38,9
2024-05-24T23:34:02.417;68;38,7
2024-05-24T23:34:03.450;68;40,0
2024-05-24T23:34:04.441;68;40,1
2024-05-24T23:34:05.425;68;40,8
2024-05-24T23:34:06.436;69;38,0
2024-05-24T23:34:07.423;69;37,0
2024-05-24T23:34:08.429;70;36,9
2024-05-24T23:34:09.450;70;35,1
2024-05-24T23:34:10.457;70;35,0
2024-05-24T23:34:11.413;70;36,3
2024-05-24T23:34:12.512;69;37,6
2024-05-24T23:34:13.440;68;37,7
2024-05-24T23:34:14.423;67;36,6
2024-05-24T23:34:15.438;67;36,8
2024-05-24T23:34:16.439;68;37,5
2024-05-24T23:34:17.430;69;40,4
2024-05-24T23:34:18.437;70;40,8
2024-05-24T23:34:19.430;71;38,6
2024-05-24T23:34:20.434;71;38,6
2024-05-24T23:34:21.450;71;42,4
2024-05-24T23:34:22.442;69;45,0
2024-05-24T23:34:23.417;68;38,2
2024-05-24T23:34:24.436;67;37,9
2024-05-24T23:34:25.439;67;37,7
2024-05-24T23:34:26.418;67;39,0
2024-05-24T23:34:27.449;67;39,7
2024-05-24T23:34:28.429;67;39,7
2024-05-24T23:34:29.412;68;38,2
2024-05-24T23:34:30.470;68;38,1
2024-05-24T23:34:31.471;68;37,7
2024-05-24T23:34:32.442;68;38,4
2024-05-24T23:34:33.436;67;38,5
2024-05-24T23:34:34.441;66;38,5
2024-05-24T23:34:35.431;66;38,5
2024-05-24T23:34:36.436;66;38,8
2024-05-24T23:34:37.430;66;37,6
2024-05-24T23:34:38.410;66;36,5
2024-05-24T23:34:39.437;67;36,5
2024-05-24T23:34:40.441;67;36,5
2024-05-24T23:34:41.422;67;36,4
2024-05-24T23:34:42.437;67;35,8
2024-05-24T23:34:43.419;67;32,3
2024-05-24T23:34:44.431;67;31,9
2024-05-24T23:34:45.450;67;31,9
2024-05-24T23:34:46.425;67;31,9
2024-05-24T23:34:47.410;67;26,6
2024-05-24T23:34:48.432;67;20,4
2024-05-24T23:34:49.441;66;20,5
2024-05-24T23:34:50.429;66;20,7
2024-05-24T23:34:51.441;65;20,7
2024-05-24T23:34:52.419;65;20,7
2024-05-24T23:34:53.430;65;16,8
2024-05-24T23:34:54.449;65;16,8
2024-05-24T23:34:55.430;65;17,5
2024-05-24T23:34:56.449;65;17,5
2024-05-24T23:34:57.448;65;17,5
2024-05-24T23:34:58.429;65;15,8
2024-05-24T23:34:59.421;65;13,8
