Phone timestamp;HR [bpm];HRV [ms];
2024-05-22T19:51:39.438;91
2024-05-22T19:51:40.434;91
2024-05-22T19:51:41.453;91
2024-05-22T19:51:42.459;91;3,2
2024-05-22T19:51:43.434;89;25,0
2024-05-22T19:51:44.459;88;23,2
2024-05-22T19:51:45.463;86;20,5
2024-05-22T19:51:46.448;85;19,4
2024-05-22T19:51:47.457;85;18,3
2024-05-22T19:51:48.448;85;17,7
2024-05-22T19:51:49.450;86;18,8
2024-05-22T19:51:50.452;87;18,2
2024-05-22T19:51:51.459;87;17,7
2024-05-22T19:51:52.441;88;16,9
2024-05-22T19:51:53.461;88;16,4
2024-05-22T19:51:54.440;88;16,8
2024-05-22T19:51:55.447;86;16,8
2024-05-22T19:51:56.458;85;16,5
2024-05-22T19:51:57.441;85;15,8
2024-05-22T19:51:58.448;84;15,5
2024-05-22T19:51:59.473;84;15,0
2024-05-22T19:52:00.459;84;15,7
2024-05-22T19:52:01.438;85;15,8
2024-05-22T19:52:02.452;85;15,8
2024-05-22T19:52:03.456;86;15,4
2024-05-22T19:52:04.438;87;11,0
2024-05-22T19:52:05.497;86;11,0
2024-05-22T19:52:06.476;86;13,2
2024-05-22T19:52:07.481;84;13,8
2024-05-22T19:52:08.469;84;13,5
2024-05-22T19:52:09.488;83;13,5
2024-05-22T19:52:10.434;83;12,1
2024-05-22T19:52:11.451;83;12,2
2024-05-22T19:52:12.460;83;12,9
2024-05-22T19:52:13.437;84;12,8
2024-05-22T19:52:14.473;84;12,1
2024-05-22T19:52:15.446;85;11,6
2024-05-22T19:52:16.453;87;12,9
2024-05-22T19:52:17.459;89;13,1
2024-05-22T19:52:18.460;90;13,1
2024-05-22T19:52:19.436;91;13,1
2024-05-22T19:52:20.451;91;12,9
2024-05-22T19:52:21.460;90;13,2
2024-05-22T19:52:22.450;88;14,2
2024-05-22T19:52:23.469;88;14,2
2024-05-22T19:52:24.446;87;14,7
2024-05-22T19:52:25.452;87;14,8
2024-05-22T19:52:26.453;88;13,3
2024-05-22T19:52:27.464;91;14,9
2024-05-22T19:52:28.437;92;14,9
2024-05-22T19:52:29.459;94;14,9
2024-05-22T19:52:30.442;93;16,0
2024-05-22T19:52:31.448;92;15,5
2024-05-22T19:52:32.468;92;15,5
2024-05-22T19:52:33.449;92;15,5
2024-05-22T19:52:34.440;92;15,4
2024-05-22T19:52:35.470;92;14,1
2024-05-22T19:52:36.461;92;13,9
2024-05-22T19:52:37.438;93;13,9
2024-05-22T19:52:38.483;93;14,0
2024-05-22T19:52:39.472;92;13,5
2024-05-22T19:52:40.452;92;13,0
2024-05-22T19:52:41.461;91;12,1
2024-05-22T19:52:42.449;91;12,1
2024-05-22T19:52:43.430;90;11,3
2024-05-22T19:52:44.460;90;11,3
2024-05-22T19:52:45.462;90;10,7
2024-05-22T19:52:46.447;89;8,8
2024-05-22T19:52:47.454;89;7,3
2024-05-22T19:52:48.460;89;7,3
2024-05-22T19:52:49.450;88;4,0
2024-05-22T19:52:50.457;88;4,2
2024-05-22T19:52:51.445;88;4,2
2024-05-22T19:52:52.433;87;4,2
2024-05-22T19:52:53.470;87;4,2
2024-05-22T19:52:54.448;87;5,2
2024-05-22T19:52:55.448;88;5,2
2024-05-22T19:52:56.458;88;5,2
2024-05-22T19:52:57.447;88;5,2
2024-05-22T19:52:58.449;88;5,1
2024-05-22T19:52:59.471;88;4,9
2024-05-22T19:53:00.449;87;5,6
2024-05-22T19:53:01.468;87;5,6
2024-05-22T19:53:02.470;86;5,6
2024-05-22T19:53:03.475;86;5,6
2024-05-22T19:53:04.450;86;7,0
2024-05-22T19:53:05.457;86;7,2
