Phone timestamp;HR [bpm];HRV [ms];
2024-05-20T22:35:42.583;165
2024-05-20T22:35:43.543;164;1,0
2024-05-20T22:35:44.550;163;1,1
2024-05-20T22:35:45.559;162;1,0
2024-05-20T22:35:46.559;161;1,3
2024-05-20T22:35:47.534;160;1,1
2024-05-20T22:35:48.582;160;1,6
2024-05-20T22:35:49.589;160;1,5
2024-05-20T22:35:50.571;160;1,5
2024-05-20T22:35:51.552;159;1,8
2024-05-20T22:35:52.575;158;1,7
2024-05-20T22:35:53.553;156;2,1
2024-05-20T22:35:54.558;154;2,1
2024-05-20T22:35:55.544;152;2,1
2024-05-20T22:35:56.548;152;2,1
2024-05-20T22:35:57.575;152;2,0
2024-05-20T22:35:58.546;152;2,0
2024-05-20T22:35:59.533;152;2,0
2024-05-20T22:36:00.570;151;1,9
2024-05-20T22:36:01.562;151;1,9
2024-05-20T22:36:02.548;150;1,7
2024-05-20T22:36:03.559;149;1,7
2024-05-20T22:36:04.542;147;1,5
2024-05-20T22:36:05.551;146;1,2
2024-05-20T22:36:06.571;145;1,4
2024-05-20T22:36:07.545;144;1,5
2024-05-20T22:36:08.536;143;1,5
2024-05-20T22:36:09.550;143;1,5
2024-05-20T22:36:10.549;143;1,5
2024-05-20T22:36:11.550;144;2,0
2024-05-20T22:36:12.558;145;1,9
2024-05-20T22:36:13.541;146;1,9
2024-05-20T22:36:14.540;146;1,9
2024-05-20T22:36:15.571;144;2,3
2024-05-20T22:36:16.542;143;2,2
2024-05-20T22:36:17.537;142;2,3
2024-05-20T22:36:18.551;141;2,5
2024-05-20T22:36:19.545;140;2,4
2024-05-20T22:36:20.536;138;2,4
2024-05-20T22:36:21.597;138;2,4
2024-05-20T22:36:22.581;137;2,4
2024-05-20T22:36:23.567;136;2,6
2024-05-20T22:36:24.573;135;2,4
2024-05-20T22:36:25.559;134;2,4
2024-05-20T22:36:26.541;133;2,5
2024-05-20T22:36:27.576;133;2,5
2024-05-20T22:36:28.600;133;2,1
2024-05-20T22:36:29.549;132;2,4
2024-05-20T22:36:30.567;131;2,4
2024-05-20T22:36:31.548;131;2,1
2024-05-20T22:36:32.533;131;2,2
2024-05-20T22:36:33.570;131;2,2
2024-05-20T22:36:34.556;130;2,1
2024-05-20T22:36:35.539;131;2,1
2024-05-20T22:36:36.554;130;2,2
2024-05-20T22:36:37.560;130;1,8
2024-05-20T22:36:38.548;129;1,8
2024-05-20T22:36:39.559;129;1,7
2024-05-20T22:36:40.544;129;1,7
2024-05-20T22:36:41.542;128;1,6
2024-05-20T22:36:42.569;129;1,2
2024-05-20T22:36:43.548;129;1,2
2024-05-20T22:36:44.539;128;1,7
2024-05-20T22:36:45.551;128;1,7
2024-05-20T22:36:46.558;127;1,7
2024-05-20T22:36:47.549;126;1,7
2024-05-20T22:36:48.556;126;1,7
2024-05-20T22:36:49.548;126;1,7
2024-05-20T22:36:50.552;126;1,8
2024-05-20T22:36:51.569;127;1,7
2024-05-20T22:36:52.542;127;1,7
2024-05-20T22:36:53.539;127;1,7
2024-05-20T22:36:54.553;126;1,8
2024-05-20T22:36:55.582;125;1,9
2024-05-20T22:36:56.562;124;2,1
2024-05-20T22:36:57.572;124;2,1
2024-05-20T22:36:58.548;124;1,6
2024-05-20T22:36:59.532;124;1,6
2024-05-20T22:37:00.551;124;1,8
2024-05-20T22:37:01.560;124;1,8
2024-05-20T22:37:02.539;124;1,7
2024-05-20T22:37:03.558;124;1,8
2024-05-20T22:37:04.559;123;1,9
2024-05-20T22:37:05.549;122;2,0
2024-05-20T22:37:06.566;121;2,0
2024-05-20T22:37:07.547;121;2,0
2024-05-20T22:37:08.535;120;1,9
2024-05-20T22:37:09.572;121;1,8
2024-05-20T22:37:10.558;121;1,7
2024-05-20T22:37:11.552;121;1,7
2024-05-20T22:37:12.555;121;1,6
2024-05-20T22:37:13.550;120;1,9
2024-05-20T22:37:14.552;120;2,0
2024-05-20T22:37:15.569;119;2,0
2024-05-20T22:37:16.547;118;2,1
2024-05-20T22:37:17.560;118;2,0
