Phone timestamp;HR [bpm];HRV [ms];
2024-05-06T14:35:28.117;76
2024-05-06T14:35:29.115;76
2024-05-06T14:35:30.100;77
2024-05-06T14:35:31.120;77
2024-05-06T14:35:32.108;78;22,6
2024-05-06T14:35:33.113;78;24,7
2024-05-06T14:35:34.134;76;24,6
2024-05-06T14:35:35.113;74;24,5
2024-05-06T14:35:36.104;73;22,9
2024-05-06T14:35:37.117;72;20,9
2024-05-06T14:35:38.124;72;19,9
2024-05-06T14:35:39.104;72;20,0
2024-05-06T14:35:40.122;73;22,8
2024-05-06T14:35:41.104;74;21,2
2024-05-06T14:35:42.175;74;20,6
2024-05-06T14:35:43.123;74;26,2
2024-05-06T14:35:44.106;73;25,5
2024-05-06T14:35:45.096;73;25,0
2024-05-06T14:35:46.119;73;24,4
2024-05-06T14:35:47.114;72;23,4
2024-05-06T14:35:48.101;72;24,3
2024-05-06T14:35:49.135;72;23,8
2024-05-06T14:35:50.112;73;23,4
2024-05-06T14:35:51.094;73;22,5
2024-05-06T14:35:52.136;73;22,1
2024-05-06T14:35:53.107;73;21,9
2024-05-06T14:35:54.115;73;21,9
2024-05-06T14:35:55.116;72;21,8
2024-05-06T14:35:56.110;72;21,7
2024-05-06T14:35:57.098;71;21,1
2024-05-06T14:35:58.135;71;20,4
2024-05-06T14:35:59.114;71;19,9
2024-05-06T14:36:00.126;71;20,0
2024-05-06T14:36:01.114;71;20,0
2024-05-06T14:36:02.128;72;19,9
2024-05-06T14:36:03.103;72;19,5
2024-05-06T14:36:04.123;72;17,7
2024-05-06T14:36:05.126;72;17,8
2024-05-06T14:36:06.115;72;17,8
2024-05-06T14:36:07.135;72;12,4
2024-05-06T14:36:08.112;72;12,4
2024-05-06T14:36:09.094;72;12,3
2024-05-06T14:36:10.139;73;12,3
2024-05-06T14:36:11.125;74;12,8
2024-05-06T14:36:12.102;74;10,4
2024-05-06T14:36:13.123;74;10,6
2024-05-06T14:36:14.104;74;11,8
2024-05-06T14:36:15.115;74;11,8
2024-05-06T14:36:16.128;74;11,8
2024-05-06T14:36:17.114;74;11,3
2024-05-06T14:36:18.105;74;10,9
2024-05-06T14:36:19.134;74;10,8
2024-05-06T14:36:20.114;74;9,9
2024-05-06T14:36:21.094;74;9,9
2024-05-06T14:36:22.123;73;9,6
2024-05-06T14:36:23.104;73;9,7
2024-05-06T14:36:24.103;73;9,4
2024-05-06T14:36:25.135;73;10,0
2024-05-06T14:36:26.116;73;10,5
2024-05-06T14:36:27.099;73;10,7
2024-05-06T14:36:28.123;74;10,7
2024-05-06T14:36:29.125;74;10,9
2024-05-06T14:36:30.115;74;10,7
2024-05-06T14:36:31.124;74;10,7
2024-05-06T14:36:32.103;75;10,7
2024-05-06T14:36:33.146;75;10,7
2024-05-06T14:36:34.136;75;9,9
2024-05-06T14:36:35.125;75;10,5
2024-05-06T14:36:36.097;75;10,5
2024-05-06T14:36:37.120;75;9,9
2024-05-06T14:36:38.126;74;9,9
2024-05-06T14:36:39.146;74;9,9
2024-05-06T14:36:40.124;75;12,3
2024-05-06T14:36:41.110;75;12,3
2024-05-06T14:36:42.117;76;12,2
2024-05-06T14:36:43.136;76;12,2
2024-05-06T14:36:44.125;75;13,2
2024-05-06T14:36:45.103;75;14,3
2024-05-06T14:36:46.121;74;13,7
2024-05-06T14:36:47.124;74;13,7
2024-05-06T14:36:48.115;73;13,8
2024-05-06T14:36:49.122;73;13,4
2024-05-06T14:36:50.108;73;13,0
2024-05-06T14:36:51.119;73;12,8
2024-05-06T14:36:52.136;72;12,8
2024-05-06T14:36:53.111;71;12,9
2024-05-06T14:36:54.102;71;13,1
2024-05-06T14:36:55.116;71;13,1
2024-05-06T14:36:56.115;70;13,0
2024-05-06T14:36:57.103;70;13,3
2024-05-06T14:36:58.134;70;13,4
2024-05-06T14:36:59.112;71;13,4
2024-05-06T14:37:00.102;71;17,9
2024-05-06T14:37:01.136;72;17,4
2024-05-06T14:37:02.108;72;17,4
2024-05-06T14:37:03.103;72;19,4
2024-05-06T14:37:04.116;71;19,6
2024-05-06T14:37:05.112;71;19,6
2024-05-06T14:37:06.146;70;20,4
2024-05-06T14:37:07.134;70;20,4
2024-05-06T14:37:08.116;69;20,4
2024-05-06T14:37:09.115;69;19,7
2024-05-06T14:37:10.120;69;20,9
2024-05-06T14:37:11.124;69;20,8
2024-05-06T14:37:12.123;69;20,8
2024-05-06T14:37:13.114;69;20,7
2024-05-06T14:37:14.124;69;20,7
2024-05-06T14:37:15.115;69;21,4
2024-05-06T14:37:16.123;68;22,3
