Phone timestamp;HR [bpm];HRV [ms];
2024-05-22T19:49:51.440;89
2024-05-22T19:49:52.433;87
2024-05-22T19:49:53.487;87
2024-05-22T19:49:54.439;87;10,7
2024-05-22T19:49:55.439;89;13,8
2024-05-22T19:49:56.467;89;13,2
2024-05-22T19:49:57.463;91;12,3
2024-05-22T19:49:58.433;94;12,3
2024-05-22T19:49:59.458;95;11,8
2024-05-22T19:50:00.460;96;11,4
2024-05-22T19:50:01.451;95;13,2
2024-05-22T19:50:02.459;94;15,1
2024-05-22T19:50:03.441;92;14,4
2024-05-22T19:50:04.450;91;14,0
2024-05-22T19:50:05.470;90;13,4
2024-05-22T19:50:06.458;91;14,1
2024-05-22T19:50:07.437;91;14,0
2024-05-22T19:50:08.454;93;13,5
2024-05-22T19:50:09.461;93;13,2
2024-05-22T19:50:10.441;93;13,0
2024-05-22T19:50:11.464;91;15,5
2024-05-22T19:50:12.441;90;15,8
2024-05-22T19:50:13.450;89;16,1
2024-05-22T19:50:14.470;86;16,1
2024-05-22T19:50:15.460;85;15,4
2024-05-22T19:50:16.435;85;16,0
2024-05-22T19:50:17.452;85;16,0
2024-05-22T19:50:18.459;86;16,2
2024-05-22T19:50:19.450;86;16,4
2024-05-22T19:50:20.456;87;16,4
2024-05-22T19:50:21.446;87;15,6
2024-05-22T19:50:22.449;87;14,3
2024-05-22T19:50:23.458;86;16,4
2024-05-22T19:50:24.463;84;17,1
2024-05-22T19:50:25.439;83;17,1
2024-05-22T19:50:26.490;83;16,4
2024-05-22T19:50:27.446;83;16,8
2024-05-22T19:50:28.450;85;18,6
2024-05-22T19:50:29.452;85;18,7
2024-05-22T19:50:30.448;87;18,7
2024-05-22T19:50:31.486;87;18,5
2024-05-22T19:50:32.471;87;16,8
2024-05-22T19:50:33.445;86;17,1
2024-05-22T19:50:34.439;85;17,2
2024-05-22T19:50:35.456;84;17,2
2024-05-22T19:50:36.449;84;16,8
2024-05-22T19:50:37.434;84;16,9
2024-05-22T19:50:38.473;85;17,2
2024-05-22T19:50:39.450;88;18,4
2024-05-22T19:50:40.436;89;18,4
2024-05-22T19:50:41.471;90;18,3
2024-05-22T19:50:42.459;89;19,5
2024-05-22T19:50:43.437;89;18,2
2024-05-22T19:50:44.453;87;17,7
2024-05-22T19:50:45.464;87;17,7
2024-05-22T19:50:46.450;86;17,6
2024-05-22T19:50:47.470;86;17,4
2024-05-22T19:50:48.448;86;15,9
2024-05-22T19:50:49.461;87;15,8
2024-05-22T19:50:50.463;89;16,5
2024-05-22T19:50:51.458;91;16,3
2024-05-22T19:50:52.453;91;15,9
2024-05-22T19:50:53.451;92;15,2
2024-05-22T19:50:54.461;92;14,7
2024-05-22T19:50:55.450;91;15,4
2024-05-22T19:50:56.457;89;16,1
2024-05-22T19:50:57.450;89;15,7
2024-05-22T19:50:58.437;87;13,4
2024-05-22T19:50:59.500;87;13,2
2024-05-22T19:51:00.451;88;14,0
2024-05-22T19:51:01.449;88;13,8
2024-05-22T19:51:02.459;89;12,1
2024-05-22T19:51:03.460;90;12,2
2024-05-22T19:51:04.437;91;11,9
2024-05-22T19:51:05.472;92;11,9
2024-05-22T19:51:06.448;93;11,5
2024-05-22T19:51:07.433;93;11,2
2024-05-22T19:51:08.472;91;13,7
2024-05-22T19:51:09.439;89;13,2
2024-05-22T19:51:10.450;88;13,1
2024-05-22T19:51:11.459;88;13,1
2024-05-22T19:51:12.476;88;14,3
2024-05-22T19:51:13.451;89;14,6
2024-05-22T19:51:14.471;90;13,8
2024-05-22T19:51:15.447;91;13,1
2024-05-22T19:51:16.431;92;13,0
2024-05-22T19:51:17.469;93;13,0
2024-05-22T19:51:18.464;92;14,8
2024-05-22T19:51:19.449;91;14,1
2024-05-22T19:51:20.454;90;14,1
2024-05-22T19:51:21.439;89;14,1
2024-05-22T19:51:22.437;89;13,5
