Phone timestamp;HR [bpm];HRV [ms];
2024-05-27T22:37:41.900;168
2024-05-27T22:37:42.895;167;0,6
2024-05-27T22:37:43.928;166;1,2
2024-05-27T22:37:44.910;166;1,2
2024-05-27T22:37:45.888;165;1,1
2024-05-27T22:37:46.929;165;1,0
2024-05-27T22:37:47.922;163;1,2
2024-05-27T22:37:48.917;163;1,1
2024-05-27T22:37:49.919;162;1,1
2024-05-27T22:37:50.910;162;1,1
2024-05-27T22:37:51.912;162;1,0
2024-05-27T22:37:52.931;161;1,1
2024-05-27T22:37:53.920;160;1,0
2024-05-27T22:37:54.892;159;1,0
2024-05-27T22:37:55.933;158;1,1
2024-05-27T22:37:56.920;157;1,1
2024-05-27T22:37:57.900;157;1,1
2024-05-27T22:37:58.915;156;0,9
2024-05-27T22:37:59.904;155;1,0
2024-05-27T22:38:00.909;153;1,3
2024-05-27T22:38:01.912;152;1,2
2024-05-27T22:38:02.908;151;1,4
2024-05-27T22:38:03.893;150;1,3
2024-05-27T22:38:04.929;150;1,3
2024-05-27T22:38:05.949;149;1,4
2024-05-27T22:38:06.939;148;1,4
2024-05-27T22:38:07.923;146;1,9
2024-05-27T22:38:08.904;143;2,1
2024-05-27T22:38:09.908;142;2,2
2024-05-27T22:38:10.915;140;2,3
2024-05-27T22:38:11.922;139;2,3
2024-05-27T22:38:12.893;138;2,2
2024-05-27T22:38:13.919;137;2,2
2024-05-27T22:38:14.919;137;2,2
2024-05-27T22:38:15.912;136;2,3
2024-05-27T22:38:16.922;136;2,5
2024-05-27T22:38:17.901;137;2,6
2024-05-27T22:38:18.900;137;2,5
2024-05-27T22:38:19.932;134;4,1
2024-05-27T22:38:20.922;133;3,9
2024-05-27T22:38:21.897;132;3,9
2024-05-27T22:38:22.930;130;4,3
2024-05-27T22:38:23.903;128;4,2
2024-05-27T22:38:24.912;128;4,3
2024-05-27T22:38:25.921;127;4,4
2024-05-27T22:38:26.899;126;4,4
2024-05-27T22:38:27.894;127;4,4
2024-05-27T22:38:28.929;125;4,6
2024-05-27T22:38:29.921;120;6,4
2024-05-27T22:38:30.900;118;6,4
2024-05-27T22:38:31.913;118;6,4
2024-05-27T22:38:32.920;115;7,8
2024-05-27T22:38:33.902;113;7,7
2024-05-27T22:38:34.918;114;8,0
2024-05-27T22:38:35.908;112;8,3
2024-05-27T22:38:36.943;112;8,3
2024-05-27T22:38:37.920;113;8,7
2024-05-27T22:38:38.949;112;10,3
2024-05-27T22:38:39.948;111;10,3
2024-05-27T22:38:40.913;111;10,9
2024-05-27T22:38:41.919;111;10,9
2024-05-27T22:38:42.896;109;11,8
2024-05-27T22:38:43.912;111;13,2
2024-05-27T22:38:44.908;112;12,3
2024-05-27T22:38:45.913;113;12,3
2024-05-27T22:38:46.922;115;13,0
2024-05-27T22:38:47.920;117;13,0
2024-05-27T22:38:48.898;118;12,3
2024-05-27T22:38:49.914;119;13,0
2024-05-27T22:38:50.920;119;27,2
2024-05-27T22:38:51.890;118;27,2
2024-05-27T22:38:52.930;118;27,1
2024-05-27T22:38:53.904;100;27,5
2024-05-27T22:38:54.913;97;27,4
2024-05-27T22:38:55.910;96;27,4
2024-05-27T22:38:56.919;93;26,8
2024-05-27T22:38:57.898;91;26,8
2024-05-27T22:38:58.914;91;26,8
2024-05-27T22:38:59.904;90;27,0
2024-05-27T22:39:00.910;88;27,0
2024-05-27T22:39:01.932;87;26,7
2024-05-27T22:39:02.912;86;28,7
2024-05-27T22:39:03.892;85;28,1
2024-05-27T22:39:04.931;83;28,9
2024-05-27T22:39:05.920;83;28,9
2024-05-27T22:39:06.899;84;28,9
2024-05-27T22:39:07.914;83;28,9
2024-05-27T22:39:08.923;82;28,5
2024-05-27T22:39:09.909;82;28,8
2024-05-27T22:39:10.925;82;28,8
2024-05-27T22:39:11.939;81;28,4
2024-05-27T22:39:12.919;79;15,0
2024-05-27T22:39:13.928;79;16,5
2024-05-27T22:39:14.920;79;16,5
2024-05-27T22:39:15.912;78;16,3
2024-05-27T22:39:16.915;78;16,3
2024-05-27T22:39:17.920;79;16,2
2024-05-27T22:39:18.900;78;16,3
2024-05-27T22:39:19.929;77;16,3
2024-05-27T22:39:20.909;78;16,3
2024-05-27T22:39:21.893;78;15,5
2024-05-27T22:39:22.930;78;15,6
2024-05-27T22:39:23.919;78;15,6
2024-05-27T22:39:24.911;78;15,7
2024-05-27T22:39:25.919;78;11,4
2024-05-27T22:39:26.919;77;12,3
2024-05-27T22:39:27.894;77;13,0
