Phone timestamp;HR [bpm];HRV [ms];
2024-05-23T22:27:52.722;81
2024-05-23T22:27:53.741;81
2024-05-23T22:27:54.747;80
2024-05-23T22:27:55.756;80;16,5
2024-05-23T22:27:56.775;80;17,1
2024-05-23T22:27:57.748;81;22,8
2024-05-23T22:27:58.742;82;21,6
2024-05-23T22:27:59.758;83;20,5
2024-05-23T22:28:00.767;83;20,5
2024-05-23T22:28:01.717;83;20,2
2024-05-23T22:28:02.728;82;20,0
2024-05-23T22:28:03.748;81;18,7
2024-05-23T22:28:04.727;81;18,2
2024-05-23T22:28:05.708;81;17,7
2024-05-23T22:28:06.752;82;16,8
2024-05-23T22:28:07.737;82;16,4
2024-05-23T22:28:08.723;81;16,0
2024-05-23T22:28:09.738;81;17,2
2024-05-23T22:28:10.718;80;17,0
2024-05-23T22:28:11.728;79;16,7
2024-05-23T22:28:12.737;79;16,5
2024-05-23T22:28:13.727;79;16,2
2024-05-23T22:28:14.711;78;15,1
2024-05-23T22:28:15.751;78;15,1
2024-05-23T22:28:16.725;77;14,9
2024-05-23T22:28:17.726;77;15,3
2024-05-23T22:28:18.738;77;14,9
2024-05-23T22:28:19.723;77;14,9
2024-05-23T22:28:20.730;78;11,8
2024-05-23T22:28:21.740;78;11,8
2024-05-23T22:28:22.739;78;11,8
2024-05-23T22:28:23.710;77;10,6
2024-05-23T22:28:24.741;77;10,3
2024-05-23T22:28:25.769;77;10,6
2024-05-23T22:28:26.729;76;10,7
2024-05-23T22:28:27.739;76;10,8
2024-05-23T22:28:28.753;75;10,9
2024-05-23T22:28:29.742;75;11,0
2024-05-23T22:28:30.753;75;11,1
2024-05-23T22:28:31.739;75;11,1
2024-05-23T22:28:32.716;75;9,2
2024-05-23T22:28:33.753;75;12,1
2024-05-23T22:28:34.737;76;12,0
2024-05-23T22:28:35.728;76;11,9
2024-05-23T22:28:36.737;76;13,3
2024-05-23T22:28:37.722;76;13,6
2024-05-23T22:28:38.716;75;14,7
2024-05-23T22:28:39.733;74;16,0
2024-05-23T22:28:40.726;74;16,0
2024-05-23T22:28:41.716;73;15,2
2024-05-23T22:28:42.730;73;15,2
2024-05-23T22:28:43.739;73;16,3
2024-05-23T22:28:44.728;73;16,3
2024-05-23T22:28:45.736;73;16,4
2024-05-23T22:28:46.728;73;16,4
2024-05-23T22:28:47.728;73;16,3
2024-05-23T22:28:48.749;73;17,0
2024-05-23T22:28:49.739;73;16,5
2024-05-23T22:28:50.744;73;16,6
2024-05-23T22:28:51.763;73;16,7
2024-05-23T22:28:52.769;73;16,6
2024-05-23T22:28:53.776;73;16,6
2024-05-23T22:28:54.751;73;16,6
2024-05-23T22:28:55.723;73;16,6
2024-05-23T22:28:56.722;73;16,6
2024-05-23T22:28:57.749;73;14,2
2024-05-23T22:28:58.720;73;14,2
2024-05-23T22:28:59.717;73;14,3
2024-05-23T22:29:00.732;73;13,0
2024-05-23T22:29:01.727;73;12,7
2024-05-23T22:29:02.762;73;9,6
2024-05-23T22:29:03.734;73;9,9
2024-05-23T22:29:04.727;73;9,9
2024-05-23T22:29:05.722;73;10,7
2024-05-23T22:29:06.748;74;9,3
2024-05-23T22:29:07.740;74;9,0
2024-05-23T22:29:08.737;74;9,0
2024-05-23T22:29:09.737;74;8,9
2024-05-23T22:29:10.743;74;10,4
2024-05-23T22:29:11.728;74;9,8
2024-05-23T22:29:12.748;74;9,4
2024-05-23T22:29:13.728;73;9,4
2024-05-23T22:29:14.709;73;9,0
2024-05-23T22:29:15.747;74;11,7
2024-05-23T22:29:16.739;74;11,5
2024-05-23T22:29:17.716;74;11,6
2024-05-23T22:29:18.742;75;11,7
2024-05-23T22:29:19.725;75;11,9
2024-05-23T22:29:20.759;75;12,5
2024-05-23T22:29:21.742;74;12,6
2024-05-23T22:29:22.728;74;12,8
2024-05-23T22:29:23.735;74;12,8
2024-05-23T22:29:24.748;73;12,8
2024-05-23T22:29:25.727;73;12,8
2024-05-23T22:29:26.715;73;12,6
2024-05-23T22:29:27.742;73;12,4
