Phone timestamp;HR [bpm];HRV [ms];
2024-05-23T22:29:44.743;75
2024-05-23T22:29:45.732;75
2024-05-23T22:29:46.758;75
2024-05-23T22:29:47.710;75;13,2
2024-05-23T22:29:48.748;75;12,0
2024-05-23T22:29:49.727;76;15,6
2024-05-23T22:29:50.722;77;22,0
2024-05-23T22:29:51.732;78;21,8
2024-05-23T22:29:52.742;80;19,9
2024-05-23T22:29:53.730;81;19,1
2024-05-23T22:29:54.738;81;19,5
2024-05-23T22:29:55.727;82;19,1
2024-05-23T22:29:56.708;81;19,0
2024-05-23T22:29:57.748;80;21,5
2024-05-23T22:29:58.741;78;29,5
2024-05-23T22:29:59.711;77;28,7
2024-05-23T22:30:00.739;76;28,0
2024-05-23T22:30:01.719;75;27,4
2024-05-23T22:30:02.718;75;26,8
2024-05-23T22:30:03.750;74;26,9
2024-05-23T22:30:04.728;74;26,4
2024-05-23T22:30:05.713;74;26,0
2024-05-23T22:30:06.749;74;25,5
2024-05-23T22:30:07.725;74;25,1
2024-05-23T22:30:08.759;74;25,0
2024-05-23T22:30:09.737;73;25,0
2024-05-23T22:30:10.722;73;24,9
2024-05-23T22:30:11.728;72;24,9
2024-05-23T22:30:12.766;72;24,9
2024-05-23T22:30:13.739;72;24,2
2024-05-23T22:30:14.717;72;22,7
2024-05-23T22:30:15.738;72;22,4
2024-05-23T22:30:16.740;72;22,4
2024-05-23T22:30:17.730;72;22,5
2024-05-23T22:30:18.737;72;22,1
2024-05-23T22:30:19.720;72;22,0
2024-05-23T22:30:20.730;72;21,9
2024-05-23T22:30:21.749;73;14,2
2024-05-23T22:30:22.727;75;15,2
2024-05-23T22:30:23.716;75;15,2
2024-05-23T22:30:24.728;76;15,2
2024-05-23T22:30:25.740;75;23,4
2024-05-23T22:30:26.718;75;24,6
2024-05-23T22:30:27.738;73;24,3
2024-05-23T22:30:28.719;73;25,0
2024-05-23T22:30:29.730;73;25,2
2024-05-23T22:30:30.749;73;26,1
2024-05-23T22:30:31.730;74;27,6
2024-05-23T22:30:32.709;77;28,4
2024-05-23T22:30:33.728;78;28,4
2024-05-23T22:30:34.739;78;28,4
2024-05-23T22:30:35.748;79;28,4
2024-05-23T22:30:36.765;78;30,5
2024-05-23T22:30:37.724;77;37,5
2024-05-23T22:30:38.716;75;37,3
2024-05-23T22:30:39.752;74;37,3
2024-05-23T22:30:40.726;74;37,3
2024-05-23T22:30:41.749;74;38,8
2024-05-23T22:30:42.752;75;39,1
2024-05-23T22:30:43.740;76;39,9
2024-05-23T22:30:44.716;77;38,9
2024-05-23T22:30:45.749;78;38,3
2024-05-23T22:30:46.727;78;38,3
2024-05-23T22:30:47.730;78;38,4
2024-05-23T22:30:48.732;77;35,1
2024-05-23T22:30:49.739;76;34,3
2024-05-23T22:30:50.717;76;34,3
2024-05-23T22:30:51.730;75;33,8
2024-05-23T22:30:52.738;75;33,7
2024-05-23T22:30:53.733;75;33,4
2024-05-23T22:30:54.748;75;32,2
2024-05-23T22:30:55.731;75;31,1
2024-05-23T22:30:56.712;75;31,1
2024-05-23T22:30:57.749;74;31,2
2024-05-23T22:30:58.739;74;31,4
2024-05-23T22:30:59.719;73;29,4
2024-05-23T22:31:00.732;73;19,9
2024-05-23T22:31:01.739;72;19,9
2024-05-23T22:31:02.731;73;20,7
2024-05-23T22:31:03.751;73;21,0
2024-05-23T22:31:04.730;74;19,8
2024-05-23T22:31:05.709;75;18,9
2024-05-23T22:31:06.749;76;18,0
2024-05-23T22:31:07.739;79;18,5
2024-05-23T22:31:08.714;79;18,4
2024-05-23T22:31:09.730;80;19,1
2024-05-23T22:31:10.743;80;17,0
2024-05-23T22:31:11.714;81;16,5
2024-05-23T22:31:12.749;81;15,8
2024-05-23T22:31:13.728;81;15,7
2024-05-23T22:31:14.739;81;16,0
2024-05-23T22:31:15.749;80;16,6
2024-05-23T22:31:16.724;80;17,8
2024-05-23T22:31:17.717;79;17,8
