Phone timestamp;HR [bpm];HRV [ms];
2024-05-26T22:28:20.729;126
2024-05-26T22:28:21.724;124
2024-05-26T22:28:22.710;123;4,0
2024-05-26T22:28:23.748;122;3,4
2024-05-26T22:28:24.740;120;4,3
2024-05-26T22:28:25.717;119;4,2
2024-05-26T22:28:26.734;117;5,0
2024-05-26T22:28:27.737;116;4,8
2024-05-26T22:28:28.728;113;6,7
2024-05-26T22:28:29.747;111;6,3
2024-05-26T22:28:30.731;111;6,2
2024-05-26T22:28:31.711;111;6,8
2024-05-26T22:28:32.751;112;6,5
2024-05-26T22:28:33.738;112;6,3
2024-05-26T22:28:34.718;112;6,4
2024-05-26T22:28:35.736;113;6,2
2024-05-26T22:28:36.722;112;7,2
2024-05-26T22:28:37.732;111;7,2
2024-05-26T22:28:38.740;110;7,1
2024-05-26T22:28:39.733;112;8,3
2024-05-26T22:28:40.717;115;8,6
2024-05-26T22:28:41.750;116;8,6
2024-05-26T22:28:42.756;116;8,4
2024-05-26T22:28:43.754;115;8,3
2024-05-26T22:28:44.737;111;10,5
2024-05-26T22:28:45.718;109;10,7
2024-05-26T22:28:46.732;106;11,0
2024-05-26T22:28:47.734;101;10,6
2024-05-26T22:28:48.728;101;10,6
2024-05-26T22:28:49.713;101;10,7
2024-05-26T22:28:50.753;102;10,7
2024-05-26T22:28:51.719;102;10,6
2024-05-26T22:28:52.759;100;11,7
2024-05-26T22:28:53.743;96;14,7
2024-05-26T22:28:54.751;94;14,9
2024-05-26T22:28:55.732;93;15,1
2024-05-26T22:28:56.737;92;15,4
2024-05-26T22:28:57.739;92;14,9
2024-05-26T22:28:58.715;93;14,7
2024-05-26T22:28:59.749;93;14,7
2024-05-26T22:29:00.738;92;14,7
2024-05-26T22:29:01.730;91;15,0
2024-05-26T22:29:02.738;90;15,3
2024-05-26T22:29:03.728;90;13,7
2024-05-26T22:29:04.712;91;13,4
2024-05-26T22:29:05.748;91;13,3
2024-05-26T22:29:06.742;92;13,3
2024-05-26T22:29:07.719;92;13,3
2024-05-26T22:29:08.732;91;13,6
2024-05-26T22:29:09.739;89;14,9
2024-05-26T22:29:10.729;87;15,5
2024-05-26T22:29:11.739;86;14,7
2024-05-26T22:29:12.724;85;11,2
2024-05-26T22:29:13.732;87;14,0
2024-05-26T22:29:14.750;87;13,8
2024-05-26T22:29:15.755;89;13,6
2024-05-26T22:29:16.747;90;13,4
2024-05-26T22:29:17.732;90;13,6
2024-05-26T22:29:18.738;89;14,5
2024-05-26T22:29:19.720;89;14,6
2024-05-26T22:29:20.748;88;14,7
2024-05-26T22:29:21.725;89;15,4
2024-05-26T22:29:22.729;89;15,4
2024-05-26T22:29:23.749;90;15,4
2024-05-26T22:29:24.739;90;15,4
2024-05-26T22:29:25.718;90;15,3
2024-05-26T22:29:26.735;90;15,3
2024-05-26T22:29:27.740;92;16,7
2024-05-26T22:29:28.708;94;15,5
2024-05-26T22:29:29.749;94;15,0
2024-05-26T22:29:30.728;94;15,2
2024-05-26T22:29:31.729;94;15,2
2024-05-26T22:29:32.733;93;14,5
2024-05-26T22:29:33.743;91;15,2
2024-05-26T22:29:34.720;89;15,8
2024-05-26T22:29:35.728;87;16,2
2024-05-26T22:29:36.722;86;16,3
2024-05-26T22:29:37.731;84;16,1
2024-05-26T22:29:38.749;84;15,3
2024-05-26T22:29:39.729;83;15,3
2024-05-26T22:29:40.715;83;15,6
2024-05-26T22:29:41.751;83;15,6
2024-05-26T22:29:42.739;83;14,2
2024-05-26T22:29:43.719;82;14,4
2024-05-26T22:29:44.739;82;14,4
2024-05-26T22:29:45.733;81;14,4
2024-05-26T22:29:46.730;82;14,4
2024-05-26T22:29:47.739;82;14,7
2024-05-26T22:29:48.763;82;12,6
2024-05-26T22:29:49.746;83;13,1
2024-05-26T22:29:50.747;83;13,1
2024-05-26T22:29:51.771;82;14,9
2024-05-26T22:29:52.712;82;14,8
2024-05-26T22:29:53.737;82;14,8
2024-05-26T22:29:54.740;81;12,6
2024-05-26T22:29:55.734;81;11,8
2024-05-26T22:29:56.734;81;11,3
