Phone timestamp;HR [bpm];HRV [ms];
2024-05-15T22:04:34.942;119
2024-05-15T22:04:35.930;119
2024-05-15T22:04:36.946;118;3,5
2024-05-15T22:04:37.946;117;3,0
2024-05-15T22:04:38.936;116;2,6
2024-05-15T22:04:39.956;117;3,1
2024-05-15T22:04:40.946;117;3,1
2024-05-15T22:04:41.947;118;2,9
2024-05-15T22:04:42.968;118;2,7
2024-05-15T22:04:43.947;119;3,5
2024-05-15T22:04:44.937;120;3,4
2024-05-15T22:04:45.948;122;3,2
2024-05-15T22:04:46.955;122;3,2
2024-05-15T22:04:47.935;121;3,3
2024-05-15T22:04:48.971;119;4,7
2024-05-15T22:04:49.950;117;4,9
2024-05-15T22:04:50.952;115;4,8
2024-05-15T22:04:51.967;115;5,0
2024-05-15T22:04:52.981;115;5,2
2024-05-15T22:04:53.968;116;5,3
2024-05-15T22:04:54.959;118;5,4
2024-05-15T22:04:55.953;119;5,4
2024-05-15T22:04:56.947;120;5,4
2024-05-15T22:04:57.967;121;5,4
2024-05-15T22:04:58.946;120;5,3
2024-05-15T22:04:59.953;119;5,4
2024-05-15T22:05:00.955;118;5,4
2024-05-15T22:05:01.957;117;5,4
2024-05-15T22:05:02.938;118;5,2
2024-05-15T22:05:03.954;119;4,6
2024-05-15T22:05:04.961;120;4,4
2024-05-15T22:05:05.950;120;4,4
2024-05-15T22:05:06.958;121;4,0
2024-05-15T22:05:08.008;121;3,9
2024-05-15T22:05:08.929;120;3,6
2024-05-15T22:05:09.972;119;3,8
2024-05-15T22:05:10.946;117;4,0
2024-05-15T22:05:11.950;116;4,2
2024-05-15T22:05:12.947;115;4,1
2024-05-15T22:05:13.959;115;3,9
2024-05-15T22:05:14.941;115;3,8
2024-05-15T22:05:15.956;115;3,7
2024-05-15T22:05:16.949;115;3,8
2024-05-15T22:05:17.928;116;3,2
2024-05-15T22:05:18.970;117;3,2
2024-05-15T22:05:19.943;117;3,0
2024-05-15T22:05:20.947;117;3,0
2024-05-15T22:05:21.958;117;3,0
2024-05-15T22:05:22.959;116;3,1
2024-05-15T22:05:23.940;115;3,4
2024-05-15T22:05:24.969;114;3,4
2024-05-15T22:05:25.991;113;2,9
2024-05-15T22:05:26.965;112;2,6
2024-05-15T22:05:27.957;113;3,3
2024-05-15T22:05:28.957;113;3,3
2024-05-15T22:05:29.939;114;3,3
2024-05-15T22:05:30.960;115;3,6
2024-05-15T22:05:31.938;116;3,5
2024-05-15T22:05:32.949;116;3,5
2024-05-15T22:05:33.967;116;3,5
2024-05-15T22:05:34.950;115;4,0
2024-05-15T22:05:35.939;114;4,1
2024-05-15T22:05:36.969;113;4,2
2024-05-15T22:05:37.959;112;4,1
2024-05-15T22:05:38.938;112;4,1
2024-05-15T22:05:39.958;112;4,0
2024-05-15T22:05:40.939;113;4,2
2024-05-15T22:05:41.948;115;4,3
2024-05-15T22:05:42.969;116;3,9
2024-05-15T22:05:43.948;117;3,9
2024-05-15T22:05:44.937;117;3,8
2024-05-15T22:05:45.968;117;3,8
2024-05-15T22:05:46.959;116;4,1
2024-05-15T22:05:47.938;114;4,8
2024-05-15T22:05:48.957;112;5,1
2024-05-15T22:05:49.937;110;5,1
2024-05-15T22:05:50.949;109;4,6
2024-05-15T22:05:51.960;109;4,5
2024-05-15T22:05:52.943;110;5,0
