Phone timestamp;RR-interval [ms]
2024-05-15T22:04:34.942;506
2024-05-15T22:04:35.448;510
2024-05-15T22:04:35.958;519
2024-05-15T22:04:36.477;525
2024-05-15T22:04:37.002;521
2024-05-15T22:04:37.523;524
2024-05-15T22:04:38.047;521
2024-05-15T22:04:38.568;518
2024-05-15T22:04:39.086;512
2024-05-15T22:04:39.598;505
2024-05-15T22:04:40.103;508
2024-05-15T22:04:40.611;506
2024-05-15T22:04:41.117;505
2024-05-15T22:04:41.622;506
2024-05-15T22:04:42.128;507
2024-05-15T22:04:42.635;506
2024-05-15T22:04:43.141;494
2024-05-15T22:04:43.635;496
2024-05-15T22:04:44.131;492
2024-05-15T22:04:44.623;489
2024-05-15T22:04:45.112;485
2024-05-15T22:04:45.597;487
2024-05-15T22:04:46.084;486
2024-05-15T22:04:46.570;489
2024-05-15T22:04:47.059;495
2024-05-15T22:04:47.554;507
2024-05-15T22:04:48.061;522
2024-05-15T22:04:48.583;521
2024-05-15T22:04:49.104;531
2024-05-15T22:04:49.635;534
2024-05-15T22:04:50.169;538
2024-05-15T22:04:50.707;536
2024-05-15T22:04:51.243;525
2024-05-15T22:04:51.768;522
2024-05-15T22:04:52.290;517
2024-05-15T22:04:52.807;514
2024-05-15T22:04:53.321;508
2024-05-15T22:04:53.829;500
2024-05-15T22:04:54.329;496
2024-05-15T22:04:54.825;496
2024-05-15T22:04:55.321;493
2024-05-15T22:04:55.814;492
2024-05-15T22:04:56.306;492
2024-05-15T22:04:56.798;489
2024-05-15T22:04:57.287;496
2024-05-15T22:04:57.783;497
2024-05-15T22:04:58.280;504
2024-05-15T22:04:58.784;513
2024-05-15T22:04:59.297;510
2024-05-15T22:04:59.807;515
2024-05-15T22:05:00.322;517
2024-05-15T22:05:00.839;521
2024-05-15T22:05:01.360;518
2024-05-15T22:05:01.878;516
2024-05-15T22:05:02.394;505
2024-05-15T22:05:02.899;500
2024-05-15T22:05:03.399;500
2024-05-15T22:05:03.899;494
2024-05-15T22:05:04.393;493
2024-05-15T22:05:04.886;494
2024-05-15T22:05:05.380;489
2024-05-15T22:05:05.869;493
2024-05-15T22:05:06.362;491
2024-05-15T22:05:06.853;493
2024-05-15T22:05:07.346;497
2024-05-15T22:05:07.843;497
2024-05-15T22:05:08.340;502
2024-05-15T22:05:08.842;504
2024-05-15T22:05:09.346;512
2024-05-15T22:05:09.858;518
2024-05-15T22:05:10.376;530
2024-05-15T22:05:10.906;523
2024-05-15T22:05:11.429;528
2024-05-15T22:05:11.957;530
2024-05-15T22:05:12.487;534
2024-05-15T22:05:13.021;523
2024-05-15T22:05:13.544;525
2024-05-15T22:05:14.069;522
2024-05-15T22:05:14.591;525
2024-05-15T22:05:15.116;521
2024-05-15T22:05:15.637;517
2024-05-15T22:05:16.154;514
2024-05-15T22:05:16.668;516
2024-05-15T22:05:17.184;513
2024-05-15T22:05:17.697;513
2024-05-15T22:05:18.210;508
2024-05-15T22:05:18.718;506
2024-05-15T22:05:19.224;509
2024-05-15T22:05:19.733;509
2024-05-15T22:05:20.242;513
2024-05-15T22:05:20.755;514
2024-05-15T22:05:21.269;511
2024-05-15T22:05:21.780;517
2024-05-15T22:05:22.297;521
2024-05-15T22:05:22.818;527
2024-05-15T22:05:23.345;536
2024-05-15T22:05:23.881;534
2024-05-15T22:05:24.415;535
2024-05-15T22:05:24.950;540
2024-05-15T22:05:25.490;543
2024-05-15T22:05:26.033;542
2024-05-15T22:05:26.575;540
2024-05-15T22:05:27.115;528
2024-05-15T22:05:27.643;529
2024-05-15T22:05:28.172;524
2024-05-15T22:05:28.696;526
2024-05-15T22:05:29.222;520
2024-05-15T22:05:29.742;513
2024-05-15T22:05:30.255;509
2024-05-15T22:05:30.764;513
2024-05-15T22:05:31.277;512
2024-05-15T22:05:31.789;513
2024-05-15T22:05:32.302;516
2024-05-15T22:05:32.818;512
2024-05-15T22:05:33.330;519
2024-05-15T22:05:33.849;521
2024-05-15T22:05:34.370;531
2024-05-15T22:05:34.901;542
2024-05-15T22:05:35.443;537
2024-05-15T22:05:35.980;544
2024-05-15T22:05:36.524;543
2024-05-15T22:05:37.067;549
2024-05-15T22:05:37.616;541
2024-05-15T22:05:38.157;532
2024-05-15T22:05:38.689;534
2024-05-15T22:05:39.223;531
2024-05-15T22:05:39.754;527
2024-05-15T22:05:40.281;520
2024-05-15T22:05:40.801;514
2024-05-15T22:05:41.315;514
2024-05-15T22:05:41.829;511
2024-05-15T22:05:42.340;509
2024-05-15T22:05:42.849;507
2024-05-15T22:05:43.356;503
2024-05-15T22:05:43.859;506
2024-05-15T22:05:44.365;505
2024-05-15T22:05:44.870;513
2024-05-15T22:05:45.383;521
2024-05-15T22:05:45.904;526
2024-05-15T22:05:46.430;538
2024-05-15T22:05:46.968;543
2024-05-15T22:05:47.511;557
2024-05-15T22:05:48.068;563
2024-05-15T22:05:48.631;551
2024-05-15T22:05:49.182;559
2024-05-15T22:05:49.741;553
2024-05-15T22:05:50.294;557
2024-05-15T22:05:50.851;555
2024-05-15T22:05:51.406;542
2024-05-15T22:05:51.948;541
2024-05-15T22:05:52.489;533
2024-05-15T22:05:53.022;532
